elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.75,4.195706,3.6
5.44,3.904101,3.461397
12.23,3.554321,3.681112
16.62,3.794603,3.647948
23.72,3.942201,3.592151
27.01,3.964528,3.586463
29.1,3.92658,3.616163
33.84,3.906971,3.529857
36.38,3.881949,3.43856
43.03,3.966067,3.448055
45.88,3.986445,3.496145
55.17,3.836521,3.504448
59.57,3.867266,3.549258
63.22,3.797603,3.536792
66.71,3.819847,3.551513
69.01,3.817084,3.542019
71.6,3.828378,3.52899
73.15,3.837213,3.537204
75.24,3.860607,3.55006
81.34,3.781279,3.543421
87.24,3.792275,3.540485
90.62,3.796133,3.511001
99.71,3.758952,3.55558
102.1,3.779537,3.555579
104.88,3.791545,3.556757
110.42,3.831181,3.592374
114.01,3.823242,3.597338
117.16,3.81296,3.600098
118.91,3.81956,3.597399
125.46,3.801135,3.58994
127.25,3.795179,3.583049
131.2,3.798652,3.57939
134.04,3.807101,3.569233
136.37,3.81931,3.574695
139.85,3.833427,3.583501
142.65,3.845365,3.583824
145.49,3.81664,3.555696
147.43,3.816433,3.547068
151.68,3.783582,3.552754
154.27,3.790185,3.561789
158.47,3.791144,3.538065
161.61,3.764586,3.541742
163.45,3.766299,3.53902
165.3,3.768683,3.539875
168.23,3.765008,3.529021
174.13,3.74357,3.516743
175.82,3.750334,3.517269
182.2,3.771026,3.521041
