seconds,mos_pred_concat,mos_target_concat_durw
9.65,4.214457,2.666667
18.74,4.151422,3.313412
28.32,4.074794,3.304042
31.8,4.078542,3.372387
39.51,4.070846,3.319233
46.16,4.108684,3.345275
57.62,4.0151,3.197048
59.95,4.022225,3.223937
65.41,4.008164,3.180202
69.8,4.011838,3.20381
76.73,4.008528,3.223034
83.11,4.019784,3.253891
93.02,4.026342,3.181184
99.81,4.022314,3.227169
105.01,3.987458,3.196874
107.4,3.994257,3.204856
110.95,3.98337,3.18916
113.54,3.979717,3.20973
120.04,3.954174,3.168838
125.58,3.957908,3.217269
136.2,3.950642,3.174336
140.6,3.955885,3.203652
144.03,3.947261,3.190864
153.32,3.957641,3.212349
158.07,3.953613,3.203237
165.17,3.945816,3.21434
168.47,3.927446,3.208361
170.02,3.916852,3.214818
173.21,3.914741,3.205839
176.06,3.910292,3.222292
182.94,3.901211,3.185726
