block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.28582,4.264513,5.0,2,5.0
5.0,10.0,4.458663,4.606619,5.0,2,5.0
10.0,15.0,4.3876,4.5,5.0,1,5.0
15.0,20.0,4.365283,4.675594,5.0,2,5.0
20.0,25.0,4.33994,4.875,5.0,1,5.0
25.0,30.0,4.253898,4.623081,5.0,2,5.0
30.0,35.0,4.313628,4.375,5.0,2,5.0
35.0,40.0,4.430955,4.375,5.0,1,5.0
40.0,45.0,4.172629,4.021478,5.0,3,5.0
45.0,50.0,4.278776,4.375,5.0,1,5.0
50.0,55.0,4.103072,4.273613,5.0,2,5.0
55.0,60.0,4.087743,4.25,5.0,2,5.0
60.0,65.0,4.30861,4.308898,5.0,2,5.0
65.0,70.0,4.448802,4.591823,5.0,2,5.0
70.0,75.0,4.3876,4.5,5.0,1,5.0
75.0,80.0,4.359642,4.71998,5.0,2,5.0
80.0,85.0,4.33994,4.875,5.0,1,5.0
85.0,90.0,4.233685,4.5639,5.0,2,5.0
90.0,95.0,4.344614,4.375,5.0,2,5.0
95.0,100.0,4.430955,4.375,5.0,1,5.0
100.0,105.0,4.154617,4.021478,5.0,3,5.0
105.0,110.0,4.278776,4.375,5.0,1,5.0
110.0,115.0,4.077432,4.258817,5.0,2,5.0
115.0,120.0,4.113335,4.25,5.0,2,5.0
120.0,125.0,4.331401,4.353284,5.0,2,5.0
125.0,130.0,4.438941,4.577028,5.0,2,5.0
130.0,135.0,4.3876,4.5,5.0,1,5.0
135.0,140.0,4.354001,4.764366,5.0,2,5.0
140.0,145.0,4.33994,4.875,5.0,1,5.0
145.0,150.0,4.213472,4.504719,5.0,2,5.0
150.0,155.0,4.3756,4.375,5.0,2,5.0
155.0,160.0,4.403518,4.327516,5.0,2,5.0
160.0,165.0,4.164041,4.068962,5.0,2,5.0
165.0,170.0,4.268416,4.369022,5.0,2,5.0
170.0,175.0,4.062151,4.25,5.0,1,5.0
175.0,180.0,4.138927,4.25,5.0,2,5.0
180.0,183.031062,4.278368,4.25,3.031063,1,5.0
