seconds,mos_pred_concat,mos_target_concat_durw
9.147687,2.868339,3.5
13.605937,3.15127,3.868628
18.412437,3.402256,3.968184
29.4335,3.249358,3.792877
42.967187,3.14354,3.700628
45.324,3.183372,3.696695
50.084063,3.260381,3.761162
57.804688,3.3801,3.843149
64.03125,3.311732,3.736848
68.83775,3.399693,3.772678
77.23175,3.482093,3.851728
87.053813,3.552442,3.967181
92.76725,3.501273,3.930709
101.393438,3.538525,3.968508
109.89625,3.471513,3.893573
114.5765,3.404146,3.882603
129.8535,3.261592,3.778766
140.69825,3.189122,3.757279
145.1565,3.223787,3.78393
159.309313,3.150507,3.736496
173.127062,3.04743,3.647785
181.59075,3.077611,3.675853
