block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,4.47779,4.611502,20.0,5,20.0
20.0,40.0,4.718136,4.41533,20.0,4,20.0
40.0,60.0,4.694468,4.104859,20.0,4,20.0
60.0,80.0,4.475423,4.591604,20.0,5,20.0
80.0,100.0,4.725651,4.41533,20.0,4,20.0
100.0,120.0,4.689319,4.124758,20.0,4,20.0
120.0,140.0,4.473057,4.571705,20.0,5,20.0
140.0,160.0,4.733165,4.41533,20.0,4,20.0
160.0,180.0,4.684171,4.144656,20.0,4,20.0
180.0,180.0125,4.684026,4.875,0.0125,1,20.0
