seconds,mos_pred_concat,mos_target_concat_durw
11.380187,2.952853,3.0
17.60675,3.216184,2.911588
36.366937,3.061687,3.279608
50.184687,2.944669,3.099369
66.434812,2.82246,2.983337
80.587625,2.837435,3.030169
86.757687,2.838162,2.992464
91.437937,2.833237,3.02484
111.888125,2.833573,3.0203
127.165125,2.831014,3.017861
133.920187,2.844319,3.00435
139.633625,2.820424,3.019516
152.86375,2.805178,3.017827
163.7085,2.769844,3.049768
177.953688,2.676783,2.975741
187.101375,2.681582,3.001373
