block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.202677,2.625,5.0,1,5.0
5.0,10.0,3.10191,2.625,5.0,1,5.0
10.0,15.0,3.223185,2.985919,5.0,2,5.0
15.0,20.0,2.946298,3.0,5.0,1,5.0
20.0,25.0,3.528382,3.157888,5.0,2,5.0
25.0,30.0,3.370948,4.0,5.0,1,5.0
30.0,35.0,3.314115,3.978813,5.0,2,5.0
35.0,40.0,2.825834,2.5,5.0,1,5.0
40.0,45.0,3.213419,2.5,5.0,1,5.0
45.0,50.0,2.74825,2.721128,5.0,2,5.0
50.0,55.0,2.996022,2.875,5.0,1,5.0
55.0,60.0,3.273871,2.875,5.0,1,5.0
60.0,65.0,2.952384,2.887944,5.0,2,5.0
65.0,70.0,3.383121,3.125,5.0,1,5.0
70.0,75.0,3.065468,3.125,5.0,1,5.0
75.0,80.0,3.251394,3.019347,5.0,2,5.0
80.0,85.0,2.873565,3.072331,5.0,2,5.0
85.0,90.0,3.540463,3.5,5.0,1,5.0
90.0,95.0,2.911848,3.5,5.0,1,5.0
95.0,100.0,3.435942,3.5,5.0,2,5.0
100.0,105.0,3.013658,3.5,5.0,1,5.0
105.0,110.0,3.312745,3.324716,5.0,2,5.0
110.0,115.0,3.699448,2.75,5.0,1,5.0
115.0,120.0,3.023235,2.62645,5.0,2,5.0
120.0,125.0,2.813459,2.625,5.0,1,5.0
125.0,130.0,2.839722,2.765531,5.0,2,5.0
130.0,135.0,3.249734,3.25,5.0,1,5.0
135.0,140.0,2.926511,3.25,5.0,1,5.0
140.0,145.0,3.2021,3.397858,5.0,2,5.0
145.0,150.0,2.735884,3.338602,5.0,2,5.0
150.0,155.0,3.469825,3.0,5.0,1,5.0
155.0,160.0,3.110431,3.0,5.0,1,5.0
160.0,165.0,3.786128,3.151064,5.0,2,5.0
165.0,170.0,3.691173,3.407519,5.0,2,5.0
170.0,175.0,3.640524,3.5,5.0,1,5.0
175.0,180.0,2.548508,3.5,5.0,2,5.0
180.0,185.0,3.010206,3.5,5.0,1,5.0
185.0,188.691688,3.200002,3.5,3.691687,1,5.0
