seconds,mos_pred_concat,mos_target_concat_durw
11.03275,2.655818,3.125
12.9555,2.996699,3.384721
21.458312,2.607292,3.232276
28.106312,2.81831,3.591264
41.64,2.589993,3.561602
47.928125,2.77435,3.668319
58.949188,2.697433,3.63685
64.064688,2.772704,3.715753
70.29125,2.82624,3.630204
75.03525,2.902097,3.66939
88.853,2.779294,3.506974
95.756438,2.847924,3.578565
109.90925,2.737966,3.536256
116.232187,2.758546,3.588683
120.912437,2.740624,3.590089
125.877,2.77782,3.616116
141.154,2.758549,3.549434
147.755562,2.763397,3.558395
153.469,2.728421,3.551568
163.321375,2.782292,3.593701
174.166125,2.774641,3.587866
176.088875,2.775246,3.601921
185.236562,2.769607,3.596887
