seconds,mos_pred_concat,mos_target_concat_durw
13.265,3.043175,3.125
24.645187,2.698873,3.06728
29.010188,2.726591,3.038349
47.770375,2.622564,3.268736
64.0205,2.612674,3.105338
84.470687,2.603472,3.079836
89.290687,2.610934,3.109265
95.46075,2.596685,3.069885
105.14575,2.574095,3.074962
112.03575,2.543318,3.108788
126.280937,2.429168,2.997811
139.511062,2.42324,2.998019
146.266125,2.444117,2.986565
156.136125,2.436231,3.026923
170.106125,2.43292,3.014446
184.786125,2.434191,3.05302
