seconds,mos_pred_concat,mos_target_concat_durw
5.317375,4.461232,4.25
11.064312,4.571956,4.25
16.60225,4.486527,4.291696
21.524875,4.423229,4.110639
27.945187,4.420429,4.228812
35.038875,4.39089,4.233101
42.46925,4.310359,4.039229
47.647312,4.309757,4.075719
52.198437,4.300438,4.112712
58.270437,4.293964,4.127018
65.201625,4.294752,4.153379
70.135875,4.291772,4.168971
78.437,4.299472,4.177546
83.63825,4.302968,4.197599
88.166125,4.312426,4.19387
92.601125,4.312977,4.196559
102.365125,4.324681,4.213579
109.412375,4.321115,4.215925
116.715063,4.319183,4.225878
121.51,4.270047,4.187369
123.019313,4.269083,4.194272
125.747688,4.26522,4.190056
127.477563,4.263513,4.192566
132.24925,4.266867,4.194638
137.973,4.274563,4.191749
147.562813,4.272132,4.228029
155.306688,4.27388,4.247823
159.950688,4.27779,4.255144
167.8455,4.280056,4.254902
176.703938,4.278013,4.24839
185.75975,4.275811,4.242375
