block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.24783,4.25,5.0,2,5.0
5.0,10.0,3.395156,4.25,5.0,1,5.0
10.0,15.0,3.494405,4.293245,5.0,2,5.0
15.0,20.0,3.682035,4.375,5.0,1,5.0
20.0,25.0,3.700876,4.021478,5.0,3,5.0
25.0,30.0,3.427796,4.375,5.0,1,5.0
30.0,35.0,3.837597,4.375,5.0,2,5.0
35.0,40.0,3.644102,4.701613,5.0,2,5.0
40.0,45.0,3.399487,4.875,5.0,1,5.0
45.0,50.0,3.73062,4.616695,5.0,2,5.0
50.0,55.0,3.875429,4.501252,5.0,2,5.0
55.0,60.0,3.506253,4.580614,5.0,2,5.0
60.0,65.0,4.142843,4.25,5.0,2,5.0
65.0,70.0,3.395156,4.25,5.0,1,5.0
70.0,75.0,3.528361,4.308041,5.0,2,5.0
75.0,80.0,3.682035,4.375,5.0,1,5.0
80.0,85.0,3.670784,4.021478,5.0,3,5.0
85.0,90.0,3.427796,4.375,5.0,1,5.0
90.0,95.0,3.917739,4.375,5.0,2,5.0
95.0,100.0,3.560609,4.760794,5.0,2,5.0
100.0,105.0,3.399487,4.875,5.0,1,5.0
105.0,110.0,3.78752,4.572309,5.0,2,5.0
110.0,115.0,3.818836,4.516047,5.0,2,5.0
115.0,120.0,3.61042,4.536228,5.0,2,5.0
120.0,125.0,4.037855,4.25,5.0,2,5.0
125.0,130.0,3.395156,4.25,5.0,1,5.0
130.0,135.0,3.562317,4.322836,5.0,2,5.0
135.0,140.0,3.69045,4.346078,5.0,2,5.0
140.0,145.0,3.632276,4.0504,5.0,2,5.0
145.0,150.0,3.427796,4.375,5.0,1,5.0
150.0,155.0,3.997881,4.375,5.0,2,5.0
155.0,160.0,3.477116,4.819975,5.0,2,5.0
160.0,165.0,3.399487,4.875,5.0,1,5.0
165.0,170.0,3.84442,4.527923,5.0,2,5.0
170.0,175.0,3.762244,4.530842,5.0,2,5.0
175.0,180.0,3.714588,4.491842,5.0,2,5.0
180.0,183.031062,4.282157,4.25,3.031063,1,5.0
