seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.488288,4.875
6.717687,3.541078,3.715111
16.570062,4.039566,4.03315
18.299937,4.057751,4.065465
24.9015,3.974722,3.981833
34.491312,3.909227,4.195411
39.455875,3.957605,4.202279
48.314312,4.008013,4.18811
54.63725,3.980404,4.224204
59.5715,4.000844,4.236694
66.474937,4.043081,4.264039
71.653,3.989594,4.272057
76.397,4.007051,4.270688
80.924875,3.964087,4.262536
86.040375,3.980528,4.284086
92.460687,3.998126,4.307759
98.748812,4.009493,4.312041
100.258125,4.012809,4.318634
106.906125,4.027088,4.345458
111.550125,4.040407,4.351892
113.472875,4.046578,4.360756
119.196625,4.057611,4.349435
129.049,4.081851,4.341844
136.479375,4.088171,4.275595
143.080937,4.070946,4.251345
147.852625,4.078334,4.251301
152.817187,4.089101,4.251259
161.873,4.03885,4.244195
168.195937,4.027893,4.253812
175.939812,4.011016,4.270149
182.84325,4.025762,4.278828
