elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
13.230125,2.817332,3.0
19.650437,3.380393,3.53093
24.584687,3.542569,3.700338
38.484812,3.290849,3.176498
39.994125,3.327737,3.23588
46.749187,3.366808,3.165672
65.074375,3.2848,3.083818
73.932813,3.420506,3.20857
78.72775,3.472735,3.211093
94.977875,3.317035,3.110816
99.50575,3.374283,3.156965
119.955938,3.369049,3.130206
138.716125,3.299938,3.197122
143.894188,3.349026,3.239509
145.624063,3.361468,3.252997
151.794125,3.345872,3.22239
161.383938,3.405519,3.313164
172.764125,3.375701,3.292535
187.009313,3.317997,3.2036
191.653313,3.347613,3.235013
