block_start_s,block_end_s,block_mid_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,0.5,2.483985,3.5,1.0,1,1.0
1.0,2.0,1.5,3.148211,3.5,1.0,1,1.0
2.0,3.0,2.5,2.766061,3.5,1.0,1,1.0
3.0,4.0,3.5,3.226794,3.5,1.0,1,1.0
4.0,5.0,4.5,3.219136,3.5,1.0,1,1.0
5.0,6.0,5.5,3.267938,3.5,1.0,1,1.0
6.0,7.0,6.5,3.118559,3.5,1.0,1,1.0
7.0,8.0,7.5,2.43023,3.5,1.0,1,1.0
8.0,9.0,8.5,2.961391,3.5,1.0,1,1.0
9.0,10.0,9.5,3.077192,3.180383,1.0,2,1.0
10.0,11.0,10.5,2.858756,3.125,1.0,1,1.0
11.0,12.0,11.5,2.486629,3.125,1.0,1,1.0
12.0,13.0,12.5,2.749612,3.125,1.0,1,1.0
13.0,14.0,13.5,2.756943,3.125,1.0,1,1.0
14.0,15.0,14.5,3.19548,3.125,1.0,1,1.0
15.0,16.0,15.5,2.384614,3.125,1.0,1,1.0
16.0,17.0,16.5,3.011124,3.125,1.0,1,1.0
17.0,18.0,17.5,3.195211,3.125,1.0,1,1.0
18.0,19.0,18.5,2.73588,3.187742,1.0,2,1.0
19.0,20.0,19.5,3.138715,3.5,1.0,1,1.0
20.0,21.0,20.5,2.714451,3.5,1.0,1,1.0
21.0,22.0,21.5,2.473953,3.5,1.0,1,1.0
22.0,23.0,22.5,2.262628,3.5,1.0,1,1.0
23.0,24.0,23.5,2.262628,3.5,1.0,1,1.0
24.0,25.0,24.5,2.262628,3.5,1.0,1,1.0
25.0,26.0,25.5,2.693663,3.5,1.0,1,1.0
26.0,27.0,26.5,2.858863,3.5,1.0,1,1.0
27.0,28.0,27.5,2.571808,3.5,1.0,1,1.0
28.0,29.0,28.5,2.540874,3.5,1.0,1,1.0
29.0,30.0,29.5,2.67451,3.54032,1.0,2,1.0
30.0,31.0,30.5,2.833909,3.625,1.0,1,1.0
31.0,32.0,31.5,3.125744,3.625,1.0,1,1.0
32.0,33.0,32.5,2.785355,3.625,1.0,1,1.0
33.0,34.0,33.5,2.899952,3.625,1.0,1,1.0
34.0,35.0,34.5,3.015935,3.625,1.0,1,1.0
35.0,36.0,35.5,2.645785,3.625,1.0,1,1.0
36.0,37.0,36.5,3.077068,3.625,1.0,1,1.0
37.0,38.0,37.5,2.850772,3.625,1.0,1,1.0
38.0,39.0,38.5,2.949275,3.625,1.0,1,1.0
39.0,40.0,39.5,3.326991,3.511859,1.0,2,1.0
40.0,41.0,40.5,3.574647,3.375,1.0,1,1.0
41.0,42.0,41.5,3.054243,3.375,1.0,1,1.0
42.0,43.0,42.5,2.127541,3.375,1.0,1,1.0
43.0,44.0,43.5,2.127541,3.375,1.0,1,1.0
44.0,45.0,44.5,2.923097,3.375,1.0,1,1.0
45.0,46.0,45.5,3.222485,3.559781,1.0,2,1.0
46.0,47.0,46.5,2.739608,3.625,1.0,1,1.0
47.0,48.0,47.5,2.789571,3.625,1.0,1,1.0
48.0,49.0,48.5,2.87014,3.625,1.0,1,1.0
49.0,50.0,49.5,2.426321,3.625,1.0,1,1.0
50.0,51.0,50.5,2.058471,3.050547,1.0,2,1.0
51.0,52.0,51.5,3.129058,3.0,1.0,1,1.0
52.0,53.0,52.5,3.068526,3.0,1.0,1,1.0
53.0,54.0,53.5,3.192456,3.0,1.0,1,1.0
54.0,55.0,54.5,3.312583,3.0,1.0,1,1.0
