block_start_s,block_end_s,block_mid_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,0.5,2.651166,2.875,1.0,1,1.0
1.0,2.0,1.5,2.515751,2.875,1.0,1,1.0
2.0,3.0,2.5,2.914151,2.875,1.0,1,1.0
3.0,4.0,3.5,2.496453,2.875,1.0,1,1.0
4.0,5.0,4.5,2.690078,2.875,1.0,1,1.0
5.0,6.0,5.5,2.800018,2.875,1.0,1,1.0
6.0,7.0,6.5,2.238826,2.875,1.0,1,1.0
7.0,8.0,7.5,2.238826,2.875,1.0,1,1.0
8.0,9.0,8.5,2.238826,2.875,1.0,1,1.0
9.0,10.0,9.5,2.663163,2.875,1.0,1,1.0
10.0,11.0,10.5,2.830783,2.875,1.0,1,1.0
11.0,12.0,11.5,2.73094,2.875,1.0,1,1.0
12.0,13.0,12.5,2.238826,2.875,1.0,1,1.0
13.0,14.0,13.5,2.238826,2.875,1.0,1,1.0
14.0,15.0,14.5,2.238826,2.875,1.0,1,1.0
15.0,16.0,15.5,1.828546,2.875,1.0,1,1.0
16.0,17.0,16.5,2.686163,2.875,1.0,1,1.0
17.0,18.0,17.5,2.80135,2.875,1.0,1,1.0
18.0,19.0,18.5,4.012634,3.97157,1.0,2,1.0
19.0,20.0,19.5,4.384871,4.5,1.0,1,1.0
20.0,21.0,20.5,3.655076,4.5,1.0,1,1.0
21.0,22.0,21.5,4.280828,4.5,1.0,1,1.0
22.0,23.0,22.5,4.157763,4.430672,1.0,2,1.0
23.0,24.0,23.5,2.899626,2.25,1.0,1,1.0
24.0,25.0,24.5,2.396234,2.25,1.0,1,1.0
25.0,26.0,25.5,2.637001,2.25,1.0,1,1.0
26.0,27.0,26.5,2.720651,2.25,1.0,1,1.0
27.0,28.0,27.5,3.095858,2.25,1.0,1,1.0
28.0,29.0,28.5,2.245041,2.25,1.0,1,1.0
29.0,30.0,29.5,2.245041,2.25,1.0,1,1.0
30.0,31.0,30.5,2.245041,2.25,1.0,1,1.0
31.0,32.0,31.5,1.193772,2.25,1.0,1,1.0
32.0,33.0,32.5,1.983989,2.25,1.0,1,1.0
33.0,34.0,33.5,2.840755,2.25,1.0,1,1.0
34.0,35.0,34.5,2.529955,2.25,1.0,1,1.0
35.0,36.0,35.5,2.746375,2.25,1.0,1,1.0
36.0,37.0,36.5,2.691614,2.576719,1.0,2,1.0
37.0,38.0,37.5,3.982523,4.75,1.0,1,1.0
38.0,39.0,38.5,2.840403,3.662594,1.0,2,1.0
39.0,40.0,39.5,2.489539,3.0,1.0,1,1.0
40.0,41.0,40.5,2.225994,3.0,1.0,1,1.0
41.0,42.0,41.5,2.225994,3.0,1.0,1,1.0
42.0,43.0,42.5,2.225994,3.0,1.0,1,1.0
43.0,44.0,43.5,2.733386,3.0,1.0,1,1.0
44.0,45.0,44.5,2.18494,3.0,1.0,1,1.0
45.0,46.0,45.5,2.225994,3.0,1.0,1,1.0
46.0,47.0,46.5,2.225994,3.0,1.0,1,1.0
47.0,48.0,47.5,2.852696,3.0,1.0,1,1.0
48.0,49.0,48.5,2.783416,3.0,1.0,1,1.0
49.0,50.0,49.5,3.083846,3.39193,1.0,2,1.0
50.0,51.0,50.5,4.390412,4.625,1.0,1,1.0
51.0,52.0,51.5,4.334798,4.625,1.0,1,1.0
52.0,53.0,52.5,3.864573,4.625,1.0,1,1.0
53.0,54.0,53.5,3.280563,4.625,1.0,1,1.0
54.0,55.0,54.5,4.064809,4.625,1.0,1,1.0
55.0,56.0,55.5,4.177525,4.625,1.0,1,1.0
56.0,57.0,56.5,2.878332,3.804125,1.0,2,1.0
57.0,58.0,57.5,2.695313,3.625,1.0,1,1.0
58.0,59.0,58.5,2.444114,3.625,1.0,1,1.0
59.0,60.0,59.5,2.811118,3.625,1.0,1,1.0
60.0,61.0,60.5,2.807599,3.625,1.0,1,1.0
61.0,62.0,61.5,2.236177,3.625,1.0,1,1.0
62.0,63.0,62.5,2.236177,3.625,1.0,1,1.0
63.0,64.0,63.5,2.236177,3.625,1.0,1,1.0
64.0,65.0,64.5,2.649797,3.625,1.0,1,1.0
65.0,66.0,65.5,2.836886,3.625,1.0,1,1.0
66.0,67.0,66.5,2.562832,3.625,1.0,1,1.0
67.0,68.0,67.5,2.236177,3.625,1.0,1,1.0
68.0,69.0,68.5,2.236177,3.625,1.0,1,1.0
69.0,70.0,69.5,2.236177,3.625,1.0,1,1.0
70.0,71.0,70.5,2.300659,3.625,1.0,1,1.0
71.0,72.0,71.5,2.688838,3.625,1.0,1,1.0
72.0,73.0,72.5,2.739983,3.625,1.0,1,1.0
73.0,74.0,73.5,2.768309,3.625,1.0,1,1.0
74.0,75.0,74.5,2.812191,3.655344,1.0,2,1.0
