seconds,mos_pred_concat,mos_target_concat_durw
8.626188,4.092288,4.375
16.370062,4.30883,4.493263
21.130125,4.272019,4.466621
30.185938,4.305506,4.364135
40.008,4.337365,4.489553
44.779688,4.358406,4.464027
53.173687,4.369226,4.469705
60.604062,4.291313,4.304837
65.062312,4.298975,4.326776
70.786062,4.308682,4.31046
75.592562,4.313292,4.306616
80.236562,4.320283,4.317809
88.70025,4.281806,4.311339
90.209563,4.28665,4.318678
97.930188,4.291304,4.323118
104.3505,4.292771,4.341692
106.707313,4.276299,4.325863
111.235187,4.281437,4.317686
119.861375,4.278131,4.321811
125.039437,4.271875,4.324014
129.7995,4.25661,4.325884
134.73375,4.258125,4.327682
144.555812,4.272721,4.364871
153.41425,4.278034,4.35102
161.80825,4.280471,4.358749
171.398062,4.284723,4.380639
175.856312,4.288264,4.386834
177.586187,4.290609,4.386719
182.392687,4.290804,4.383116
187.187625,4.271574,4.354091
