elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
7.53,3.78314,2.909091
12.28,3.751693,2.909091
21.93,3.929567,2.802415
28.43,3.953374,2.722881
35.36,3.994112,2.858852
41.38,4.023132,2.845814
46.58,4.017403,2.82009
48.72,4.037156,2.851951
51.32,4.03914,2.918558
54.62,4.001447,2.917986
58.17,4.01633,2.927686
64.78,3.983045,3.011593
66.66,3.980702,3.023353
68.77,3.978845,3.045648
74.13,3.99574,3.086843
79.59,4.015663,3.060305
86.16,4.018356,3.103365
90.03,4.028696,3.098921
100.65,4.067371,3.053312
107.17,4.041437,3.077723
116.75,4.040694,3.094789
124.46,4.040453,3.095112
126.78,4.041611,3.086509
130.21,4.038843,3.07545
137.09,4.028015,3.034024
140.64,4.022782,3.025953
145.62,4.015159,3.014806
157.08,4.011735,2.984543
166.99,4.015858,2.960027
172.91,4.019384,2.970733
178.92,4.031703,2.975075
182.11,4.033169,2.970734
