elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.55,3.375285,3.454545
10.8,3.377654,3.570812
13.94,3.448684,3.606055
16.24,3.457147,3.557989
18.08,3.517123,3.531734
22.82,3.555654,3.421286
28.72,3.62154,3.437456
30.41,3.624068,3.421695
32.2,3.608237,3.403812
35.04,3.552288,3.301611
37.63,3.580299,3.293366
39.72,3.578572,3.330548
41.66,3.574722,3.310498
43.51,3.593833,3.323462
49.61,3.650406,3.34044
52.99,3.6497,3.302778
58.89,3.628849,3.289142
62.18,3.636584,3.302703
65.67,3.674116,3.330098
69.26,3.684087,3.351863
73.46,3.689924,3.312688
76.39,3.695051,3.297498
80.34,3.710436,3.305563
82.88,3.721169,3.272362
86.47,3.716193,3.244448
92.52,3.728418,3.252242
96.5,3.725322,3.246994
98.54,3.72228,3.234352
101.64,3.713874,3.24076
105.44,3.724375,3.255017
108.93,3.729545,3.250407
111.63,3.726098,3.237754
115.92,3.741511,3.25116
119.04,3.717495,3.222112
122.04,3.713823,3.216652
125.64,3.713602,3.231283
127.99,3.720989,3.242949
132.08,3.724922,3.247336
135.53,3.724832,3.233403
138.33,3.718185,3.234907
141.22,3.717865,3.250564
144.51,3.71727,3.235102
148.2,3.715789,3.254147
151.5,3.723139,3.2455
154.84,3.723388,3.242002
156.83,3.704521,3.227218
160.48,3.709372,3.249343
162.88,3.707921,3.246722
164.83,3.710433,3.252253
167.22,3.709365,3.252221
169.57,3.707916,3.253345
172.81,3.713601,3.25172
175.16,3.718891,3.25932
177.91,3.721397,3.251096
181.25,3.713503,3.248144
