seconds,mos_pred_concat,mos_target_concat_durw
10.84475,3.085479,3.5
27.094875,2.869528,2.97522
38.475062,2.829854,2.982549
44.1885,2.910326,3.033292
64.638688,2.929247,3.022759
78.7915,2.89536,3.063577
85.546562,2.900964,3.038816
91.773125,2.936473,3.01922
96.453375,2.929892,3.048615
110.271125,2.889965,2.995533
123.50125,2.902341,2.996011
138.77825,2.89139,2.996451
147.925937,2.86095,3.02759
162.171125,2.795963,2.948306
168.341187,2.793124,2.931875
187.101375,2.801159,3.001373
