elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.09,3.863605,4.0
15.64,3.719155,3.771565
19.12,3.786331,3.800141
23.37,3.750596,3.791023
30.02,3.842277,3.726556
33.16,3.834045,3.726624
35.49,3.853974,3.737277
37.79,3.834994,3.708634
42.18,3.892163,3.692702
44.02,3.888509,3.676287
50.4,3.909748,3.669795
55.14,3.917886,3.612217
61.93,3.923474,3.639071
67.83,3.894681,3.626974
70.22,3.901779,3.624544
71.91,3.891395,3.613481
74.5,3.888566,3.630079
76.29,3.8685,3.617642
81.83,3.90234,3.661582
84.67,3.886682,3.610641
89.07,3.888698,3.635364
91.66,3.888112,3.622548
100.95,3.928898,3.615453
103.04,3.910538,3.623253
110.14,3.937034,3.612829
112.08,3.931393,3.60049
113.63,3.9325,3.604803
115.48,3.927395,3.604973
118.33,3.930981,3.619839
124.43,3.922766,3.612079
128.08,3.924991,3.604135
131.46,3.91951,3.582174
134.61,3.907868,3.584931
140.51,3.886558,3.567369
143.29,3.889985,3.568002
146.58,3.880423,3.567496
148.27,3.886684,3.56754
151.76,3.896807,3.573304
153.51,3.897507,3.571519
157.1,3.899834,3.575597
160.85,3.902809,3.576166
165.05,3.890228,3.553022
167.14,3.895414,3.558612
170.07,3.894208,3.547552
172.87,3.899695,3.548402
176.82,3.900094,3.546461
179.66,3.903705,3.539404
182.2,3.902204,3.521041
