block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.862751,2.125,5.0,1,5.0
5.0,10.0,2.98282,2.125,5.0,1,5.0
10.0,15.0,2.443574,2.257092,5.0,2,5.0
15.0,20.0,3.234997,3.0,5.0,1,5.0
20.0,25.0,2.953085,3.0,5.0,1,5.0
25.0,30.0,3.450779,2.873766,5.0,2,5.0
30.0,35.0,3.31232,2.788481,5.0,2,5.0
35.0,40.0,3.61788,3.0,5.0,1,5.0
40.0,45.0,3.195616,3.0,5.0,1,5.0
45.0,50.0,3.147021,3.0,5.0,1,5.0
50.0,55.0,2.959577,2.968056,5.0,2,5.0
55.0,60.0,3.083692,2.5,5.0,1,5.0
60.0,65.0,2.571661,2.603734,5.0,2,5.0
65.0,70.0,3.172121,2.625,5.0,1,5.0
70.0,75.0,3.182039,2.625,5.0,1,5.0
75.0,80.0,3.166068,3.20485,5.0,2,5.0
80.0,85.0,2.777114,3.625,5.0,1,5.0
85.0,90.0,2.921616,3.625,5.0,1,5.0
90.0,95.0,3.486883,3.625,5.0,1,5.0
95.0,100.0,2.578627,3.107617,5.0,2,5.0
100.0,105.0,3.375018,3.0,5.0,1,5.0
105.0,110.0,2.763811,2.586169,5.0,2,5.0
110.0,115.0,3.174971,2.25,5.0,1,5.0
115.0,120.0,3.509626,2.25,5.0,1,5.0
120.0,125.0,3.228599,2.732344,5.0,2,5.0
125.0,130.0,3.350063,2.875,5.0,1,5.0
130.0,135.0,3.439327,2.875,5.0,1,5.0
135.0,140.0,2.944901,2.861661,5.0,2,5.0
140.0,145.0,3.154736,2.75,5.0,1,5.0
145.0,150.0,2.825726,2.75,5.0,1,5.0
150.0,155.0,2.977108,2.922672,5.0,2,5.0
155.0,160.0,3.00344,3.0,5.0,1,5.0
160.0,165.0,3.158728,3.0,5.0,1,5.0
165.0,170.0,3.266509,2.845837,5.0,2,5.0
170.0,175.0,3.040824,2.75,5.0,1,5.0
175.0,180.0,2.862334,2.75,5.0,1,5.0
180.0,185.0,2.619379,2.75,5.0,1,5.0
185.0,186.281875,3.234377,2.75,1.281875,1,5.0
