block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.454691,4.264513,5.0,2,5.0
5.0,10.0,4.428414,4.606619,5.0,2,5.0
10.0,15.0,4.321773,4.5,5.0,1,5.0
15.0,20.0,4.302099,4.675594,5.0,2,5.0
20.0,25.0,4.369047,4.875,5.0,1,5.0
25.0,30.0,4.28398,4.623081,5.0,2,5.0
30.0,35.0,4.168825,4.375,5.0,2,5.0
35.0,40.0,4.285221,4.375,5.0,1,5.0
40.0,45.0,4.143231,4.021478,5.0,3,5.0
45.0,50.0,4.54264,4.375,5.0,1,5.0
50.0,55.0,4.229534,4.273613,5.0,2,5.0
55.0,60.0,3.848928,4.25,5.0,2,5.0
60.0,65.0,4.610566,4.308898,5.0,2,5.0
65.0,70.0,4.344377,4.591823,5.0,2,5.0
70.0,75.0,4.3667,4.5,5.0,1,5.0
75.0,80.0,4.342284,4.71998,5.0,2,5.0
80.0,85.0,4.372929,4.875,5.0,1,5.0
85.0,90.0,4.278484,4.5639,5.0,2,5.0
90.0,95.0,4.227112,4.375,5.0,2,5.0
95.0,100.0,4.306295,4.375,5.0,1,5.0
100.0,105.0,4.049867,4.021478,5.0,3,5.0
105.0,110.0,4.453518,4.375,5.0,1,5.0
110.0,115.0,4.181257,4.258817,5.0,2,5.0
115.0,120.0,4.026763,4.25,5.0,2,5.0
120.0,125.0,4.459531,4.353284,5.0,2,5.0
125.0,130.0,4.332735,4.577028,5.0,2,5.0
130.0,135.0,4.269147,4.5,5.0,1,5.0
135.0,140.0,4.341253,4.764366,5.0,2,5.0
140.0,145.0,4.384109,4.875,5.0,1,5.0
145.0,150.0,4.139503,4.504719,5.0,2,5.0
150.0,155.0,4.412323,4.375,5.0,2,5.0
155.0,160.0,4.122284,4.327516,5.0,2,5.0
160.0,165.0,4.338026,4.068962,5.0,2,5.0
165.0,170.0,4.44279,4.369022,5.0,2,5.0
170.0,175.0,4.171132,4.25,5.0,1,5.0
175.0,180.0,3.944321,4.25,5.0,2,5.0
180.0,183.031062,4.58263,4.25,3.031063,1,5.0
