block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.444555,4.264513,5.0,2,5.0
5.0,10.0,4.427997,4.606619,5.0,2,5.0
10.0,15.0,4.391414,4.5,5.0,1,5.0
15.0,20.0,4.447488,4.675594,5.0,2,5.0
20.0,25.0,4.511167,4.875,5.0,1,5.0
25.0,30.0,4.349409,4.623081,5.0,2,5.0
30.0,35.0,4.271081,4.375,5.0,2,5.0
35.0,40.0,4.336839,4.375,5.0,1,5.0
40.0,45.0,4.291351,4.021478,5.0,3,5.0
45.0,50.0,4.615323,4.375,5.0,1,5.0
50.0,55.0,4.193474,4.273613,5.0,2,5.0
55.0,60.0,4.136624,4.25,5.0,2,5.0
60.0,65.0,4.443293,4.308898,5.0,2,5.0
65.0,70.0,4.422921,4.591823,5.0,2,5.0
70.0,75.0,4.391414,4.5,5.0,1,5.0
75.0,80.0,4.461662,4.71998,5.0,2,5.0
80.0,85.0,4.511167,4.875,5.0,1,5.0
85.0,90.0,4.311409,4.5639,5.0,2,5.0
90.0,95.0,4.288448,4.375,5.0,2,5.0
95.0,100.0,4.336839,4.375,5.0,1,5.0
100.0,105.0,4.324313,4.021478,5.0,3,5.0
105.0,110.0,4.615323,4.375,5.0,1,5.0
110.0,115.0,4.131914,4.258817,5.0,2,5.0
115.0,120.0,4.17802,4.25,5.0,2,5.0
120.0,125.0,4.44203,4.353284,5.0,2,5.0
125.0,130.0,4.417844,4.577028,5.0,2,5.0
130.0,135.0,4.391414,4.5,5.0,1,5.0
135.0,140.0,4.475836,4.764366,5.0,2,5.0
140.0,145.0,4.511167,4.875,5.0,1,5.0
145.0,150.0,4.273409,4.504719,5.0,2,5.0
150.0,155.0,4.305815,4.375,5.0,2,5.0
155.0,160.0,4.317442,4.327516,5.0,2,5.0
160.0,165.0,4.376672,4.068962,5.0,2,5.0
165.0,170.0,4.59045,4.369022,5.0,2,5.0
170.0,175.0,4.095228,4.25,5.0,1,5.0
175.0,180.0,4.219416,4.25,5.0,2,5.0
180.0,183.031062,4.444967,4.25,3.031063,1,5.0
