block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.86133,3.5,5.0,1,5.0
5.0,10.0,3.349867,3.5,5.0,2,5.0
10.0,15.0,3.478885,3.5,5.0,1,5.0
15.0,20.0,2.430721,3.499811,5.0,2,5.0
20.0,25.0,3.535019,3.375,5.0,1,5.0
25.0,30.0,2.740879,3.052941,5.0,2,5.0
30.0,35.0,3.068271,3.0,5.0,1,5.0
35.0,40.0,3.158786,3.0,5.0,1,5.0
40.0,45.0,2.943516,3.502141,5.0,2,5.0
45.0,50.0,2.739035,3.299734,5.0,2,5.0
50.0,55.0,3.034373,3.25,5.0,1,5.0
55.0,60.0,2.98406,3.226992,5.0,2,5.0
60.0,65.0,2.845328,2.625,5.0,1,5.0
65.0,70.0,3.005917,2.625,5.0,1,5.0
70.0,75.0,3.234088,2.659158,5.0,2,5.0
75.0,80.0,3.391404,2.770962,5.0,2,5.0
80.0,85.0,3.053674,3.5,5.0,1,5.0
85.0,90.0,3.146675,3.5,5.0,1,5.0
90.0,95.0,3.762741,3.5,5.0,2,5.0
95.0,100.0,2.885517,3.5,5.0,1,5.0
100.0,105.0,3.721903,3.4415,5.0,2,5.0
105.0,110.0,2.822296,3.0,5.0,1,5.0
110.0,115.0,2.823943,3.052055,5.0,2,5.0
115.0,120.0,3.614724,3.125,5.0,1,5.0
120.0,125.0,3.419671,3.072528,5.0,2,5.0
125.0,130.0,2.581172,2.875,5.0,1,5.0
130.0,135.0,3.205508,2.875,5.0,1,5.0
135.0,140.0,2.898063,2.875,5.0,1,5.0
140.0,145.0,2.969487,2.623005,5.0,2,5.0
145.0,150.0,2.894756,2.5,5.0,1,5.0
150.0,155.0,3.034008,2.871306,5.0,2,5.0
155.0,160.0,3.213135,4.0,5.0,1,5.0
160.0,165.0,3.572552,3.896225,5.0,2,5.0
165.0,170.0,3.180082,3.0,5.0,1,5.0
170.0,175.0,3.000942,3.0,5.0,1,5.0
175.0,180.0,3.308761,2.887795,5.0,2,5.0
180.0,185.0,2.647345,2.625,5.0,1,5.0
185.0,188.691688,3.43549,2.625,3.691687,1,5.0
