block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.957224,2.75,5.0,1,5.0
5.0,10.0,2.963652,2.844336,5.0,2,5.0
10.0,15.0,3.017244,2.875,5.0,1,5.0
15.0,20.0,3.167751,2.875,5.0,1,5.0
20.0,25.0,3.070749,2.820803,5.0,2,5.0
25.0,30.0,2.708204,2.625,5.0,1,5.0
30.0,35.0,3.010813,2.625,5.0,1,5.0
35.0,40.0,2.984172,2.625,5.0,2,5.0
40.0,45.0,2.52531,2.625,5.0,1,5.0
45.0,50.0,3.149311,2.573039,5.0,2,5.0
50.0,55.0,2.809065,2.5,5.0,1,5.0
55.0,60.0,2.854971,2.5,5.0,1,5.0
60.0,65.0,2.669594,3.243428,5.0,2,5.0
65.0,70.0,3.0625,3.25,5.0,1,5.0
70.0,75.0,3.730212,3.270084,5.0,2,5.0
75.0,80.0,3.76364,3.377248,5.0,2,5.0
80.0,85.0,2.97706,3.5,5.0,1,5.0
85.0,90.0,3.114026,3.5,5.0,2,5.0
90.0,95.0,3.40669,3.5,5.0,1,5.0
95.0,100.0,3.228896,3.5,5.0,1,5.0
100.0,105.0,3.486326,3.5,5.0,2,5.0
105.0,110.0,3.008622,3.5,5.0,1,5.0
110.0,115.0,3.422496,3.534687,5.0,2,5.0
115.0,120.0,2.453327,3.411594,5.0,2,5.0
120.0,125.0,3.254088,3.0,5.0,1,5.0
125.0,130.0,2.902114,3.0,5.0,1,5.0
130.0,135.0,3.478132,3.28605,5.0,2,5.0
135.0,140.0,3.092513,4.0,5.0,1,5.0
140.0,145.0,3.435589,3.857712,5.0,2,5.0
145.0,150.0,2.972437,3.0,5.0,1,5.0
150.0,155.0,2.989099,3.0,5.0,1,5.0
155.0,160.0,3.392733,3.042216,5.0,2,5.0
160.0,165.0,3.309141,3.125,5.0,1,5.0
165.0,170.0,3.218287,3.174191,5.0,2,5.0
170.0,175.0,3.301041,3.5,5.0,1,5.0
175.0,180.0,2.621816,3.5,5.0,1,5.0
180.0,185.0,2.830687,3.018887,5.0,2,5.0
185.0,188.691688,2.756123,3.0,3.691687,1,5.0
