elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.147687,3.034348,3.5
23.392875,2.605837,2.662688
34.237625,2.627944,2.927906
47.46775,2.605617,2.948
53.181188,2.652471,2.993874
59.93625,2.745707,2.966389
75.21325,2.752281,2.973216
95.663438,2.759487,2.978941
100.343688,2.746531,3.009075
106.51375,2.749011,2.979586
120.666562,2.735465,3.011302
136.916687,2.691198,2.965453
150.734437,2.681658,2.934244
169.494625,2.67714,3.010699
175.721187,2.717671,3.001461
187.101375,2.687943,3.001373
