seconds,mos_pred_concat,mos_target_concat_durw
3.34,3.730837,3.090909
6.09,3.60147,2.926705
8.44,3.688344,3.174925
11.68,3.705848,3.172634
14.03,3.705852,3.199551
16.42,3.71196,3.206894
18.37,3.711136,3.260754
20.77,3.693665,3.238877
24.42,3.718514,3.382534
26.41,3.657632,3.284156
29.75,3.603371,3.26161
33.05,3.599639,3.221224
36.74,3.613347,3.299441
40.03,3.593128,3.239607
42.92,3.56343,3.290808
45.72,3.54866,3.291842
49.17,3.524198,3.250315
53.26,3.547176,3.260629
55.61,3.551485,3.286239
59.21,3.506331,3.313054
62.21,3.481592,3.297957
65.33,3.470819,3.242793
69.62,3.450399,3.264804
72.32,3.448136,3.244736
75.81,3.471707,3.238584
79.61,3.471082,3.257571
82.71,3.466851,3.264575
84.75,3.463284,3.249454
88.73,3.475953,3.243871
94.78,3.460742,3.251516
98.37,3.473902,3.227739
100.91,3.464637,3.202429
104.86,3.439634,3.21219
107.79,3.436444,3.204157
111.99,3.437598,3.183999
115.58,3.426074,3.201579
119.07,3.430055,3.219652
122.36,3.437798,3.228412
128.26,3.400134,3.225572
131.64,3.406879,3.213361
137.74,3.414038,3.224352
139.59,3.408535,3.229535
141.53,3.407683,3.225018
143.62,3.398278,3.236295
146.21,3.404761,3.23533
149.05,3.384681,3.214514
150.84,3.369831,3.213155
152.53,3.348356,3.212498
158.43,3.352399,3.223205
163.17,3.345074,3.216721
165.01,3.344696,3.21765
167.31,3.351444,3.218323
170.45,3.352512,3.227699
174.7,3.36427,3.240405
181.25,3.340406,3.248144
