block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,10.0,4.284763,4.209918,20.0,5,20.0
20.0,40.0,30.0,4.348483,4.450493,20.0,3,20.0
40.0,60.0,50.0,4.326908,4.587654,20.0,4,20.0
60.0,80.0,70.0,4.293691,4.324405,20.0,4,20.0
80.0,100.0,90.0,4.325346,4.379715,20.0,6,20.0
100.0,120.0,110.0,4.287181,4.28556,20.0,4,20.0
120.0,140.0,130.0,4.308538,3.977176,20.0,4,20.0
140.0,160.0,150.0,4.372877,4.568299,20.0,4,20.0
160.0,180.0,170.0,4.393296,4.39608,20.0,4,20.0
180.0,187.187625,183.593813,4.382696,4.375,7.187625,1,20.0
