seconds,mos_pred_concat,mos_target_concat_durw
4.45825,3.432785,4.625
14.280312,3.514012,4.796951
19.086813,3.707689,4.659216
21.443625,3.680281,4.545548
26.250125,3.754432,4.491432
34.876312,3.741482,4.462634
44.698375,3.670251,4.553248
54.520437,3.62066,4.611213
56.87725,3.63392,4.570347
65.503438,3.64885,4.544622
73.224063,3.645675,4.526737
80.944688,3.639038,4.512264
85.751188,3.649481,4.497564
90.209438,3.634566,4.503862
94.667687,3.625736,4.509567
103.131375,3.630066,4.488265
111.595063,3.627676,4.470194
113.951875,3.628099,4.452713
118.711938,3.647505,4.449597
127.105938,3.64716,4.452926
131.866,3.662412,4.450113
136.6725,3.681329,4.443075
145.136188,3.674633,4.431816
152.856813,3.663578,4.428946
161.250813,3.66209,4.432645
169.877,3.66546,4.429718
174.637063,3.677789,4.428227
183.031063,3.678504,4.431518
