seconds,mos_pred_concat,mos_target_concat_durw
7.69,3.984337,3.272727
10.88,3.979901,3.112801
15.66,4.071007,3.10185
18.96,3.982755,3.0683
27.15,4.053173,2.846592
31.9,4.043527,2.855898
34.7,3.966209,2.838183
38.13,3.939024,2.822755
40.56,3.949202,2.808411
51.18,3.881251,2.778998
53.82,3.875578,2.734655
60.32,3.874436,2.704471
61.76,3.86087,2.728848
65.31,3.863307,2.728057
71.81,3.827668,2.707414
77.01,3.819248,2.7012
86.73,3.796077,2.673557
96.64,3.775928,2.663084
102.44,3.785308,2.701032
109.37,3.761623,2.746377
114.87,3.725387,2.734581
120.33,3.687835,2.733011
126.77,3.703328,2.704241
138.23,3.671122,2.695599
147.47,3.696826,2.714671
155.18,3.665427,2.733816
160.33,3.668393,2.742366
169.91,3.67112,2.773002
177.15,3.682044,2.761844
186.8,3.642572,2.756928
