elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
13.265,3.191399,3.125
18.085,3.277689,3.25826
32.330188,3.041811,2.758928
46.300187,3.070139,2.79395
53.190188,3.130728,2.9016
73.640375,3.171417,2.928926
83.510375,3.160807,3.011194
89.680438,3.159318,2.976024
108.440625,3.127079,3.088296
115.195688,3.152719,3.068459
128.425813,3.135414,3.061406
132.790813,3.131396,3.055279
149.040938,3.09212,3.008365
163.720938,3.091998,3.052447
175.101125,3.074781,3.049039
184.786125,3.084714,3.05302
