seconds,mos_pred_concat,mos_target_concat_durw
4.4,4.252777,4.111111
8.79,4.286489,3.833649
13.38,3.632529,3.684886
17.42,3.66869,3.740127
19.97,3.77772,3.722234
22.77,3.814135,3.707203
31.86,3.638533,3.790741
33.95,3.693197,3.803623
36.28,3.723579,3.809099
43.07,3.584717,3.816673
48.61,3.634945,3.867958
50.74,3.664019,3.859508
52.29,3.639647,3.861203
57.38,3.499449,3.812102
61.13,3.534648,3.799091
65.37,3.455941,3.763476
67.66,3.484256,3.762251
70.25,3.503351,3.774368
73.4,3.505085,3.771176
76.75,3.518215,3.754304
79.59,3.518527,3.730956
82.93,3.54425,3.745819
85.38,3.571397,3.749925
88.33,3.556846,3.751597
95.43,3.499652,3.751478
97.18,3.509975,3.745449
101.42,3.528452,3.731007
104.27,3.552472,3.744434
107.66,3.57852,3.735526
110.34,3.59784,3.741949
119.63,3.507309,3.72669
121.32,3.505211,3.724528
124.97,3.45372,3.713102
127.72,3.457518,3.713407
134.37,3.496559,3.702846
136.27,3.507326,3.712351
142.65,3.533705,3.708445
146.13,3.558524,3.713687
152.67,3.562515,3.688469
159.12,3.516323,3.670695
161.92,3.515653,3.664862
169.02,3.538348,3.656321
171.8,3.542969,3.655409
174.1,3.542866,3.65831
176.49,3.55934,3.656919
179.33,3.551052,3.663672
181.97,3.560878,3.665913
