elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
12.4,3.844032,2.615385
18.02,3.864472,2.735337
24.59,3.871332,2.973039
26.97,3.91125,3.0433
30.18,3.948702,3.145056
32.95,3.968416,3.188906
40.48,3.930956,3.136855
43.75,3.935773,3.113037
46.54,3.916089,3.112255
53.06,3.873027,3.154316
59.07,3.938275,3.14879
64.43,3.947152,3.187606
69.88,3.949779,3.205471
76.49,3.924171,3.252527
82.51,3.905035,3.217265
84.62,3.900967,3.230549
87.69,3.913672,3.247939
91.72,3.931903,3.251691
97.27,3.931835,3.251595
100.97,3.948642,3.248483
105.95,3.950982,3.222702
109.11,3.959017,3.216252
115.03,3.956117,3.219159
118.35,3.969503,3.201322
126.48,3.959773,3.233377
134.87,3.947284,3.224043
137.81,3.948548,3.227021
139.95,3.95338,3.23189
145.26,3.958526,3.226737
150.67,3.948433,3.250911
152.99,3.949966,3.241419
159.0,3.95709,3.249475
163.54,3.967887,3.250878
167.01,3.963421,3.268331
170.56,3.966318,3.264348
172.44,3.964898,3.266138
175.04,3.967709,3.279514
178.91,3.97666,3.273468
182.28,3.979964,3.288954
