seconds,mos_pred_concat,mos_target_concat_durw
7.24,4.196724,2.5
12.39,4.19371,2.707829
21.63,4.033376,2.83264
28.07,4.048644,2.679848
33.57,3.999174,2.650382
39.37,3.94734,2.750995
49.09,3.912467,2.692297
55.59,3.880917,2.669812
57.03,3.913269,2.697087
59.67,3.917077,2.660715
62.1,3.914786,2.657687
64.9,3.893893,2.656767
73.09,3.879262,2.620525
77.87,3.87941,2.648541
85.56,3.896702,2.704642
91.29,3.847998,2.748287
92.78,3.841741,2.745906
96.32,3.820549,2.736868
100.82,3.789946,2.709558
102.76,3.78809,2.70646
105.06,3.783433,2.721643
108.26,3.797079,2.743008
112.8,3.80456,2.758382
126.04,3.808894,2.710231
130.98,3.793396,2.697159
133.32,3.793529,2.692724
139.97,3.786249,2.731077
144.86,3.784227,2.72788
149.05,3.772974,2.724285
154.28,3.781785,2.733632
158.46,3.78701,2.711348
162.4,3.787895,2.696516
168.44,3.787994,2.686908
175.43,3.787509,2.699383
185.82,3.802924,2.680247
