seconds,mos_pred_concat,mos_target_concat_durw
8.502812,2.882221,3.0
22.320563,2.795736,2.767853
33.341625,2.755668,3.009864
39.568188,2.803363,2.968971
44.096063,2.909836,3.087674
45.825938,2.96138,3.136269
61.102938,2.898935,3.102199
66.826688,3.010009,3.189803
71.506938,2.957837,3.218287
80.654625,2.917297,3.250238
86.368063,2.922529,3.258492
97.400813,2.926813,3.243371
110.9345,2.940129,3.274679
117.354812,2.987505,3.348553
122.14975,3.018491,3.344684
136.302562,2.942208,3.334853
137.811875,2.95819,3.350352
142.746125,2.978088,3.38577
153.590875,2.939397,3.393836
158.768937,2.982439,3.425835
167.627375,3.014163,3.462783
177.217187,3.075784,3.532439
181.861187,3.087383,3.557147
