block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.410819,4.25,5.0,2,5.0
5.0,10.0,3.545853,4.25,5.0,1,5.0
10.0,15.0,3.658014,4.293245,5.0,2,5.0
15.0,20.0,3.870053,4.375,5.0,1,5.0
20.0,25.0,3.931072,4.021478,5.0,3,5.0
25.0,30.0,3.825895,4.375,5.0,1,5.0
30.0,35.0,4.04378,4.375,5.0,2,5.0
35.0,40.0,3.800802,4.701613,5.0,2,5.0
40.0,45.0,3.59637,4.875,5.0,1,5.0
45.0,50.0,3.766028,4.616695,5.0,2,5.0
50.0,55.0,3.839743,4.501252,5.0,2,5.0
55.0,60.0,3.655838,4.580614,5.0,2,5.0
60.0,65.0,4.304318,4.25,5.0,2,5.0
65.0,70.0,3.545853,4.25,5.0,1,5.0
70.0,75.0,3.696387,4.308041,5.0,2,5.0
75.0,80.0,3.870053,4.375,5.0,1,5.0
80.0,85.0,3.925846,4.021478,5.0,3,5.0
85.0,90.0,3.825895,4.375,5.0,1,5.0
90.0,95.0,4.086391,4.375,5.0,2,5.0
95.0,100.0,3.731025,4.760794,5.0,2,5.0
100.0,105.0,3.59637,4.875,5.0,1,5.0
105.0,110.0,3.795181,4.572309,5.0,2,5.0
110.0,115.0,3.805078,4.516047,5.0,2,5.0
115.0,120.0,3.761872,4.536228,5.0,2,5.0
120.0,125.0,4.197817,4.25,5.0,2,5.0
125.0,130.0,3.545853,4.25,5.0,1,5.0
130.0,135.0,3.73476,4.322836,5.0,2,5.0
135.0,140.0,3.876239,4.346078,5.0,2,5.0
140.0,145.0,3.914433,4.0504,5.0,2,5.0
145.0,150.0,3.825895,4.375,5.0,1,5.0
150.0,155.0,4.129001,4.375,5.0,2,5.0
155.0,160.0,3.661247,4.819975,5.0,2,5.0
160.0,165.0,3.59637,4.875,5.0,1,5.0
165.0,170.0,3.824335,4.527923,5.0,2,5.0
170.0,175.0,3.770413,4.530842,5.0,2,5.0
175.0,180.0,3.867905,4.491842,5.0,2,5.0
180.0,183.031062,4.445641,4.25,3.031063,1,5.0
