seconds,mos_pred_concat,mos_target_concat_durw
4.25,4.084724,3.75
11.18,4.083354,3.543381
20.83,4.123278,3.137222
22.67,4.076472,3.150434
28.13,4.019017,3.063005
35.01,3.947313,2.903237
44.59,3.936652,2.985411
52.3,3.937782,3.002304
55.04,3.929677,3.045748
56.98,3.932293,3.040786
60.12,3.916756,3.07664
63.5,3.917413,3.059254
66.69,3.898268,3.043374
72.59,3.889299,3.080488
77.79,3.849875,3.049397
79.48,3.826828,3.051618
81.33,3.806871,3.064442
83.63,3.803244,3.070004
86.93,3.77894,3.063895
98.39,3.761339,3.009863
101.82,3.761092,2.998302
108.37,3.725068,3.025878
111.21,3.695285,3.003328
117.71,3.693247,2.973024
121.26,3.689792,2.965449
124.55,3.695778,2.98077
127.14,3.697117,2.984865
131.88,3.678578,2.985409
133.67,3.683924,2.986944
143.58,3.684469,2.958265
149.48,3.668673,2.96649
154.23,3.659381,2.964722
156.32,3.657422,2.978564
166.94,3.672454,2.958723
173.04,3.673406,2.976448
181.07,3.685371,2.967637
