seconds,mos_pred_concat,mos_target_concat_durw
4.41,4.511753,3.428571
10.91,4.289387,2.776046
15.59,4.259347,2.918324
20.46,4.172389,2.842555
27.28,4.017824,2.631916
37.3,4.020501,2.506935
41.71,4.034225,2.633078
47.0,4.012725,2.740032
53.62,4.009142,2.722743
64.71,3.97439,2.743893
67.45,3.961337,2.789842
75.48,3.973884,2.788559
82.36,3.930117,2.74357
85.55,3.930756,2.742962
88.85,3.908086,2.749132
93.6,3.875081,2.75725
97.03,3.843952,2.754048
107.65,3.867398,2.745427
114.15,3.850018,2.728864
117.7,3.836299,2.728424
122.9,3.793504,2.723641
132.81,3.794135,2.712283
139.74,3.820583,2.747215
145.2,3.833209,2.74544
156.66,3.835791,2.734801
164.37,3.842649,2.751931
173.95,3.842684,2.781328
183.6,3.847084,2.775301
