block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,10.0,4.410587,4.171837,20.0,4,20.0
20.0,40.0,30.0,3.180773,3.057885,20.0,3,20.0
40.0,60.0,50.0,3.547753,3.524259,20.0,4,20.0
60.0,80.0,70.0,3.445028,3.55664,20.0,3,20.0
80.0,100.0,90.0,3.361821,2.920991,20.0,4,20.0
100.0,120.0,110.0,4.463493,4.465888,20.0,4,20.0
120.0,140.0,130.0,3.369646,3.362915,20.0,2,20.0
140.0,160.0,150.0,3.238078,3.192303,20.0,3,20.0
160.0,180.0,170.0,3.465266,3.400042,20.0,5,20.0
180.0,187.101,183.5505,3.535605,3.375,7.101,1,20.0
