elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
8.463688,3.958973,4.25
22.363813,3.266987,3.006909
30.084437,3.536981,3.358005
41.464625,3.376664,3.259749
43.821438,3.408931,3.279393
62.581625,3.243786,3.382996
71.207813,3.38303,3.503168
87.457937,3.23061,3.34
92.218,3.284368,3.393424
98.388063,3.265143,3.337396
108.210125,3.367535,3.476962
128.660313,3.363728,3.40115
137.054313,3.429634,3.46845
143.809375,3.437549,3.434703
148.267625,3.472394,3.470494
161.49775,3.418731,3.43195
166.30425,3.436789,3.455594
180.549438,3.372201,3.350611
