train_id,27
sys_a,057
sys_b,191
target_seconds,180.0
block_seconds,1.0
start_index,0
list_path,/net/db/somos/training_files/split1/clean/test_mos_list.txt
wav_root,/net/db/somos/audios

utt,mos_target,path,dur_s
LJ018-0276_057.wav,3.75,/net/db/somos/audios/LJ018-0276_057.wav,6.61
LJ028-0452_191.wav,3.4545454545454546,/net/db/somos/audios/LJ028-0452_191.wav,6.55
LJ019-0014_057.wav,3.272727272727273,/net/db/somos/audios/LJ019-0014_057.wav,5.92
LJ044-0111_191.wav,3.75,/net/db/somos/audios/LJ044-0111_191.wav,4.25
LJ026-0044_057.wav,2.909090909090909,/net/db/somos/audios/LJ026-0044_057.wav,7.53
broadcast_2010_0020_191.wav,3.727272727272727,/net/db/somos/audios/broadcast_2010_0020_191.wav,3.14
LJ028-0146_057.wav,3.6153846153846154,/net/db/somos/audios/LJ028-0146_057.wav,5.36
conv_2007_0020_191.wav,3.2666666666666666,/net/db/somos/audios/conv_2007_0020_191.wav,2.3
LJ039-0194_057.wav,3.5454545454545454,/net/db/somos/audios/LJ039-0194_057.wav,2.14
conv_2007_0076_191.wav,3.3,/net/db/somos/audios/conv_2007_0076_191.wav,1.84
LJ045-0118_057.wav,3.625,/net/db/somos/audios/LJ045-0118_057.wav,6.57
conv_2007_0082_191.wav,3.0,/net/db/somos/audios/conv_2007_0082_191.wav,4.74
booksent_2012_0047_057.wav,3.076923076923077,/net/db/somos/audios/booksent_2012_0047_057.wav,3.55
conv_2007_0087_191.wav,3.5,/net/db/somos/audios/conv_2007_0087_191.wav,5.9
booksent_2013_0049_057.wav,3.1,/net/db/somos/audios/booksent_2013_0049_057.wav,6.01
conv_2007_0092_191.wav,3.1538461538461537,/net/db/somos/audios/conv_2007_0092_191.wav,1.69
conv_2007_0037_057.wav,3.75,/net/db/somos/audios/conv_2007_0037_057.wav,2.11
conv_2008_0001_191.wav,3.1,/net/db/somos/audios/conv_2008_0001_191.wav,1.79
conv_2007_0090_057.wav,3.4545454545454546,/net/db/somos/audios/conv_2007_0090_057.wav,6.52
conv_2008_0020_191.wav,2.142857142857143,/net/db/somos/audios/conv_2008_0020_191.wav,2.84
conv_2008_0039_057.wav,3.4285714285714284,/net/db/somos/audios/conv_2008_0039_057.wav,1.88
conv_2008_0029_191.wav,3.1818181818181817,/net/db/somos/audios/conv_2008_0029_191.wav,2.59
conv_2008_0060_057.wav,3.0,/net/db/somos/audios/conv_2008_0060_057.wav,3.87
conv_2008_0057_191.wav,4.0,/net/db/somos/audios/conv_2008_0057_191.wav,2.09
conv_2008_0065_057.wav,2.625,/net/db/somos/audios/conv_2008_0065_057.wav,2.32
conv_2008_0059_191.wav,2.9,/net/db/somos/audios/conv_2008_0059_191.wav,1.94
conv_2009_0002-1_057.wav,2.7,/net/db/somos/audios/conv_2009_0002-1_057.wav,4.98
conv_2008_0099_191.wav,3.6153846153846154,/net/db/somos/audios/conv_2008_0099_191.wav,1.85
conv_2009_0004-2_057.wav,2.769230769230769,/net/db/somos/audios/conv_2009_0004-2_057.wav,6.02
conv_2009_0009-2_191.wav,3.4615384615384617,/net/db/somos/audios/conv_2009_0009-2_191.wav,6.1
conv_2009_0014-1_057.wav,4.166666666666667,/net/db/somos/audios/conv_2009_0014-1_057.wav,2.6
conv_2009_0028-2_191.wav,2.75,/net/db/somos/audios/conv_2009_0028-2_191.wav,3.38
conv_2009_0014-3_057.wav,3.4166666666666665,/net/db/somos/audios/conv_2009_0014-3_057.wav,5.45
conv_2009_0041-1_191.wav,3.1666666666666665,/net/db/somos/audios/conv_2009_0041-1_191.wav,5.9
conv_2009_0019-2_057.wav,3.727272727272727,/net/db/somos/audios/conv_2009_0019-2_057.wav,3.07
conv_2009_0045-3_191.wav,3.5454545454545454,/net/db/somos/audios/conv_2009_0045-3_191.wav,3.29
conv_2009_0024-3_057.wav,3.9,/net/db/somos/audios/conv_2009_0024-3_057.wav,5.41
general_0005_191.wav,3.8181818181818183,/net/db/somos/audios/general_0005_191.wav,3.49
conv_2009_0026-1_057.wav,3.7,/net/db/somos/audios/conv_2009_0026-1_057.wav,8.13
general_0010_191.wav,3.75,/net/db/somos/audios/general_0010_191.wav,3.59
conv_2009_0036_057.wav,2.6153846153846154,/net/db/somos/audios/conv_2009_0036_057.wav,12.4
general_0023_191.wav,2.6666666666666665,/net/db/somos/audios/general_0023_191.wav,4.2
