seconds,mos_pred_concat,mos_target_concat_durw
9.147687,2.975881,3.5
13.942625,3.142475,3.414024
24.787375,3.098745,3.451639
26.51725,3.155426,3.511876
32.230687,3.238734,3.487612
41.8205,3.421503,3.777089
57.0975,3.31184,3.569171
65.955938,3.408743,3.643824
70.636188,3.375696,3.642576
75.570438,3.412946,3.690399
89.72325,3.300938,3.620931
94.901313,3.319669,3.662075
108.719063,3.258518,3.530267
113.246938,3.280534,3.554046
119.4735,3.274999,3.512141
125.893812,3.304621,3.568895
136.914875,3.275851,3.563349
138.424187,3.279593,3.576288
151.957875,3.271595,3.569493
156.601875,3.28879,3.597087
165.104688,3.27389,3.566338
170.828438,3.294788,3.585056
181.861187,3.291699,3.557147
