seconds,mos_pred_concat,mos_target_concat_durw
4.794937,3.596994,3.25
14.647312,4.044648,3.92264
16.570062,4.097339,4.03315
21.534625,4.180802,4.083142
28.182625,4.209431,4.240447
34.47075,4.228998,4.264992
43.329187,4.120369,4.236372
49.7495,4.189687,4.286525
51.67225,4.217373,4.308423
58.575688,4.271283,4.331001
63.54025,4.247938,4.324672
71.284125,4.228998,4.357298
78.187562,4.283184,4.369898
87.243375,4.254044,4.344477
93.566312,4.253376,4.354987
98.094187,4.240455,4.344371
107.684,4.24564,4.380495
112.428,4.26921,4.374988
119.858375,4.220555,4.297498
121.58825,4.225722,4.2986
126.5225,4.218724,4.30158
131.294188,4.225375,4.299705
137.89575,4.232899,4.273389
139.405063,4.224596,4.278549
149.257438,4.254841,4.276665
154.4355,4.23908,4.279962
159.0795,4.238007,4.286385
165.402438,4.240521,4.294551
170.517938,4.2446,4.304465
177.1195,4.246952,4.283799
182.84325,4.262591,4.278828
