block_start_s,block_end_s,block_mid_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,0.5,2.702344,3.125,1.0,1,1.0
1.0,2.0,1.5,2.567603,3.125,1.0,1,1.0
2.0,3.0,2.5,3.411344,3.125,1.0,1,1.0
3.0,4.0,3.5,3.36722,3.125,1.0,1,1.0
4.0,5.0,4.5,3.580086,3.125,1.0,1,1.0
5.0,6.0,5.5,2.443279,3.125,1.0,1,1.0
6.0,7.0,6.5,2.751896,3.125,1.0,1,1.0
7.0,8.0,7.5,2.880368,3.125,1.0,1,1.0
8.0,9.0,8.5,3.71384,3.125,1.0,1,1.0
9.0,10.0,9.5,3.263037,3.125,1.0,1,1.0
10.0,11.0,10.5,3.84887,3.125,1.0,1,1.0
11.0,12.0,11.5,4.450114,4.817687,1.0,2,1.0
12.0,13.0,12.5,4.138329,4.791562,1.0,2,1.0
13.0,14.0,13.5,2.924553,3.0,1.0,1,1.0
14.0,15.0,14.5,3.380179,3.0,1.0,1,1.0
15.0,16.0,15.5,3.18368,3.0,1.0,1,1.0
16.0,17.0,16.5,3.875717,3.0,1.0,1,1.0
17.0,18.0,17.5,2.600915,3.0,1.0,1,1.0
18.0,19.0,18.5,2.966784,3.0,1.0,1,1.0
19.0,20.0,19.5,2.922113,3.0,1.0,1,1.0
20.0,21.0,20.5,2.849703,3.0,1.0,1,1.0
21.0,22.0,21.5,3.897154,3.947953,1.0,2,1.0
22.0,23.0,22.5,4.603829,4.75,1.0,1,1.0
23.0,24.0,23.5,4.26072,4.75,1.0,1,1.0
24.0,25.0,24.5,4.028211,4.75,1.0,1,1.0
25.0,26.0,25.5,4.411183,4.75,1.0,1,1.0
26.0,27.0,26.5,3.950361,4.75,1.0,1,1.0
27.0,28.0,27.5,4.225648,4.75,1.0,1,1.0
28.0,29.0,28.5,3.021847,3.632891,1.0,2,1.0
29.0,30.0,29.5,2.981162,3.5,1.0,1,1.0
30.0,31.0,30.5,3.550366,3.5,1.0,1,1.0
31.0,32.0,31.5,2.888792,3.5,1.0,1,1.0
32.0,33.0,32.5,3.013924,3.5,1.0,1,1.0
33.0,34.0,33.5,2.890328,3.5,1.0,1,1.0
34.0,35.0,34.5,3.317016,3.5,1.0,1,1.0
35.0,36.0,35.5,2.584991,3.5,1.0,1,1.0
36.0,37.0,36.5,3.791329,3.5,1.0,1,1.0
37.0,38.0,37.5,3.31729,3.5,1.0,1,1.0
38.0,39.0,38.5,3.246883,3.5,1.0,1,1.0
39.0,40.0,39.5,3.075969,3.5,1.0,1,1.0
40.0,41.0,40.5,4.016281,3.5,1.0,1,1.0
41.0,42.0,41.5,3.705581,3.815,1.0,2,1.0
42.0,43.0,42.5,4.256189,4.375,1.0,1,1.0
43.0,44.0,43.5,4.205419,4.375,1.0,1,1.0
44.0,45.0,44.5,3.784509,4.375,1.0,1,1.0
45.0,46.0,45.5,4.013966,4.375,1.0,1,1.0
46.0,47.0,46.5,4.319658,4.375,1.0,1,1.0
47.0,48.0,47.5,4.095739,4.312109,1.0,2,1.0
48.0,49.0,48.5,3.133705,3.5,1.0,1,1.0
49.0,50.0,49.5,2.998244,3.5,1.0,1,1.0
50.0,51.0,50.5,3.18327,3.5,1.0,1,1.0
51.0,52.0,51.5,2.725759,3.5,1.0,1,1.0
52.0,53.0,52.5,3.450261,3.5,1.0,1,1.0
53.0,54.0,53.5,3.445312,3.5,1.0,1,1.0
54.0,55.0,54.5,3.196742,3.5,1.0,1,1.0
55.0,56.0,55.5,2.901295,3.5,1.0,1,1.0
56.0,57.0,56.5,3.165714,3.5,1.0,1,1.0
57.0,58.0,57.5,3.27852,3.5,1.0,1,1.0
58.0,59.0,58.5,3.909323,3.557164,1.0,2,1.0
59.0,60.0,59.5,4.398073,4.625,1.0,1,1.0
60.0,61.0,60.5,4.272215,4.625,1.0,1,1.0
61.0,62.0,61.5,4.185462,4.625,1.0,1,1.0
62.0,63.0,62.5,4.189234,4.625,1.0,1,1.0
63.0,64.0,63.5,4.3843,4.625,1.0,1,1.0
64.0,65.0,64.5,2.982284,2.871289,1.0,2,1.0
65.0,66.0,65.5,3.756034,2.75,1.0,1,1.0
66.0,67.0,66.5,3.632914,2.75,1.0,1,1.0
67.0,68.0,67.5,4.076018,2.75,1.0,1,1.0
68.0,69.0,68.5,2.875587,2.75,1.0,1,1.0
69.0,70.0,69.5,2.987347,2.75,1.0,1,1.0
70.0,71.0,70.5,4.534409,3.813125,1.0,2,1.0
71.0,72.0,71.5,4.266105,4.25,1.0,1,1.0
72.0,73.0,72.5,4.499782,4.25,1.0,1,1.0
73.0,74.0,73.5,4.20745,4.25,1.0,1,1.0
74.0,75.0,74.5,4.116794,4.25,1.0,1,1.0
75.0,76.0,75.5,3.052606,2.682281,1.0,2,1.0
76.0,77.0,76.5,3.855018,2.625,1.0,1,1.0
77.0,78.0,77.5,3.012787,2.625,1.0,1,1.0
78.0,79.0,78.5,2.897716,2.625,1.0,1,1.0
79.0,80.0,79.5,2.940795,2.625,1.0,1,1.0
80.0,81.0,80.5,2.699427,2.625,1.0,1,1.0
81.0,82.0,81.5,2.63721,2.625,1.0,1,1.0
82.0,83.0,82.5,2.768535,2.625,1.0,1,1.0
83.0,84.0,83.5,2.893062,2.625,1.0,1,1.0
84.0,85.0,84.5,3.264076,2.625,1.0,1,1.0
85.0,86.0,85.5,2.976517,2.625,1.0,1,1.0
86.0,87.0,86.5,3.208907,2.625,1.0,1,1.0
87.0,88.0,87.5,2.720014,2.625,1.0,1,1.0
88.0,89.0,88.5,3.125652,2.900625,1.0,2,1.0
89.0,90.0,89.5,4.559225,4.5,1.0,1,1.0
90.0,91.0,90.5,4.56173,4.5,1.0,1,1.0
91.0,92.0,91.5,3.983793,4.5,1.0,1,1.0
92.0,93.0,92.5,4.387672,4.5,1.0,1,1.0
93.0,94.0,93.5,4.645247,4.5,1.0,1,1.0
94.0,95.0,94.5,4.651515,4.5,1.0,1,1.0
95.0,96.0,95.5,3.572274,4.195547,1.0,2,1.0
96.0,97.0,96.5,2.325762,3.25,1.0,1,1.0
97.0,98.0,97.5,2.940452,3.25,1.0,1,1.0
98.0,99.0,98.5,3.381467,3.25,1.0,1,1.0
99.0,100.0,99.5,3.368431,3.25,1.0,1,1.0
100.0,101.0,100.5,3.112817,3.25,1.0,1,1.0
101.0,102.0,101.5,3.488521,3.25,1.0,1,1.0
102.0,103.0,102.5,2.739592,3.25,1.0,1,1.0
103.0,104.0,103.5,3.185246,3.25,1.0,1,1.0
104.0,105.0,104.5,3.103574,3.25,1.0,1,1.0
105.0,106.0,105.5,3.602537,3.25,1.0,1,1.0
106.0,107.0,106.5,3.630207,3.25,1.0,1,1.0
107.0,108.0,107.5,3.28182,3.25,1.0,1,1.0
108.0,109.0,108.5,3.192899,3.25,1.0,1,1.0
109.0,110.0,109.5,3.367952,3.363438,1.0,2,1.0
110.0,111.0,110.5,4.669883,4.5,1.0,1,1.0
111.0,112.0,111.5,4.601017,4.5,1.0,1,1.0
112.0,113.0,112.5,4.478133,4.5,1.0,1,1.0
113.0,114.0,113.5,3.807666,4.5,1.0,1,1.0
114.0,115.0,114.5,4.265145,4.5,1.0,1,1.0
115.0,116.0,115.5,4.182886,4.5,1.0,1,1.0
116.0,117.0,116.5,3.065719,3.828164,1.0,2,1.0
117.0,118.0,117.5,2.818563,3.625,1.0,1,1.0
118.0,119.0,118.5,3.015324,3.625,1.0,1,1.0
119.0,120.0,119.5,3.041581,3.625,1.0,1,1.0
120.0,121.0,120.5,2.933667,3.679727,1.0,2,1.0
121.0,122.0,121.5,4.344753,4.25,1.0,1,1.0
122.0,123.0,122.5,4.512457,4.25,1.0,1,1.0
123.0,124.0,123.5,4.425098,4.25,1.0,1,1.0
124.0,125.0,124.5,4.376863,4.25,1.0,1,1.0
125.0,126.0,125.5,4.121501,4.09625,1.0,2,1.0
126.0,127.0,126.5,2.158419,3.0,1.0,1,1.0
127.0,128.0,127.5,2.678209,3.0,1.0,1,1.0
128.0,129.0,128.5,3.728527,3.0,1.0,1,1.0
129.0,130.0,129.5,3.614826,3.0,1.0,1,1.0
130.0,131.0,130.5,2.573599,3.0,1.0,1,1.0
131.0,132.0,131.5,3.0611,3.0,1.0,1,1.0
132.0,133.0,132.5,3.376167,3.0,1.0,1,1.0
133.0,134.0,133.5,2.387833,3.0,1.0,1,1.0
134.0,135.0,134.5,3.410621,3.0,1.0,1,1.0
135.0,136.0,135.5,3.337331,3.0,1.0,1,1.0
136.0,137.0,136.5,3.027514,3.0,1.0,1,1.0
137.0,138.0,137.5,3.534649,3.0,1.0,1,1.0
138.0,139.0,138.5,3.379065,3.0,1.0,1,1.0
139.0,140.0,139.5,3.117159,3.0,1.0,1,1.0
140.0,141.0,140.5,3.008795,3.0,1.0,1,1.0
141.0,142.0,141.5,4.450521,3.6345,1.0,2,1.0
142.0,143.0,142.5,3.949056,3.75,1.0,1,1.0
143.0,144.0,143.5,4.478922,3.75,1.0,1,1.0
144.0,145.0,144.5,4.432526,3.75,1.0,1,1.0
145.0,146.0,145.5,4.439389,3.75,1.0,1,1.0
146.0,147.0,146.5,4.434377,3.75,1.0,1,1.0
147.0,148.0,147.5,4.250031,3.658336,1.0,2,1.0
148.0,149.0,148.5,2.845555,3.375,1.0,1,1.0
149.0,150.0,149.5,3.311357,3.375,1.0,1,1.0
150.0,151.0,150.5,3.942562,3.375,1.0,1,1.0
151.0,152.0,151.5,2.952245,3.375,1.0,1,1.0
152.0,153.0,152.5,3.214834,3.375,1.0,1,1.0
153.0,154.0,153.5,4.223122,3.839625,1.0,2,1.0
154.0,155.0,154.5,4.459068,4.25,1.0,1,1.0
