block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,4.61289,4.347605,20.0,4,20.0
20.0,40.0,4.558133,4.483655,20.0,4,20.0
40.0,60.0,4.642546,4.484209,20.0,5,20.0
60.0,80.0,3.803302,4.485703,20.0,5,20.0
80.0,100.0,4.547738,4.37035,20.0,3,20.0
100.0,120.0,4.24308,4.235844,20.0,4,20.0
120.0,140.0,4.526094,4.482509,20.0,5,20.0
140.0,160.0,3.908058,4.229193,20.0,5,20.0
160.0,180.0,4.021862,4.27671,20.0,4,20.0
180.0,180.0125,3.230273,3.75,0.0125,1,20.0
