block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,4.451018,4.25,1.0,1,1.0
1.0,2.0,4.715361,4.25,1.0,1,1.0
2.0,3.0,4.425661,4.25,1.0,1,1.0
3.0,4.0,4.293107,4.25,1.0,1,1.0
4.0,5.0,4.290689,4.263289,1.0,2,1.0
5.0,6.0,4.486225,4.625,1.0,1,1.0
6.0,7.0,4.484557,4.625,1.0,1,1.0
7.0,8.0,4.224339,4.625,1.0,1,1.0
8.0,9.0,4.306256,4.625,1.0,1,1.0
9.0,10.0,4.595837,4.625,1.0,1,1.0
10.0,11.0,4.524941,4.280023,1.0,2,1.0
11.0,12.0,4.425873,4.25,1.0,1,1.0
12.0,13.0,4.522396,4.25,1.0,1,1.0
13.0,14.0,4.469238,4.25,1.0,1,1.0
14.0,15.0,4.426839,4.25,1.0,1,1.0
15.0,16.0,4.331664,4.25,1.0,1,1.0
16.0,17.0,4.498421,4.25,1.0,1,1.0
17.0,18.0,3.694263,4.25,1.0,1,1.0
18.0,19.0,4.36431,4.25,1.0,1,1.0
19.0,20.0,4.275505,4.283781,1.0,2,1.0
20.0,21.0,4.013315,4.75,1.0,1,1.0
21.0,22.0,4.323186,4.75,1.0,1,1.0
22.0,23.0,4.550278,4.75,1.0,1,1.0
23.0,24.0,4.328745,4.75,1.0,1,1.0
24.0,25.0,4.473142,4.75,1.0,1,1.0
25.0,26.0,4.599043,4.75,1.0,1,1.0
26.0,27.0,4.213029,4.592664,1.0,2,1.0
27.0,28.0,3.968619,4.375,1.0,1,1.0
28.0,29.0,4.23729,4.375,1.0,1,1.0
29.0,30.0,4.225818,4.375,1.0,1,1.0
30.0,31.0,4.119431,4.375,1.0,1,1.0
31.0,32.0,4.200357,4.375,1.0,1,1.0
32.0,33.0,3.994318,4.35857,1.0,2,1.0
33.0,34.0,4.143634,4.25,1.0,1,1.0
34.0,35.0,4.408464,4.25,1.0,1,1.0
35.0,36.0,4.838483,4.25,1.0,1,1.0
36.0,37.0,4.358084,4.25,1.0,1,1.0
37.0,38.0,3.528015,4.346859,1.0,2,1.0
38.0,39.0,4.748544,4.5,1.0,1,1.0
39.0,40.0,4.60766,4.5,1.0,1,1.0
40.0,41.0,4.18688,4.5,1.0,1,1.0
41.0,42.0,4.368794,4.5,1.0,1,1.0
42.0,43.0,4.509422,4.5,1.0,1,1.0
43.0,44.0,4.428267,4.5,1.0,1,1.0
44.0,45.0,4.328927,4.6815,1.0,2,1.0
45.0,46.0,4.343688,4.875,1.0,1,1.0
46.0,47.0,4.335169,4.524219,1.0,2,1.0
47.0,48.0,4.435534,4.25,1.0,1,1.0
48.0,49.0,4.318904,4.25,1.0,1,1.0
49.0,50.0,4.268924,4.25,1.0,1,1.0
50.0,51.0,4.562466,4.25,1.0,1,1.0
51.0,52.0,4.441613,4.473758,1.0,2,1.0
52.0,53.0,4.455688,4.625,1.0,1,1.0
53.0,54.0,4.133844,4.625,1.0,1,1.0
54.0,55.0,4.383801,4.625,1.0,1,1.0
55.0,56.0,4.45655,4.625,1.0,1,1.0
56.0,57.0,4.339187,4.504703,1.0,2,1.0
57.0,58.0,4.078823,4.375,1.0,1,1.0
58.0,59.0,4.233481,4.375,1.0,1,1.0
59.0,60.0,4.298635,4.375,1.0,1,1.0
60.0,61.0,4.215208,4.375,1.0,1,1.0
61.0,62.0,4.278358,4.375,1.0,1,1.0
62.0,63.0,4.138617,4.399133,1.0,2,1.0
63.0,64.0,4.735626,4.5,1.0,1,1.0
64.0,65.0,4.624294,4.5,1.0,1,1.0
65.0,66.0,4.216058,4.5,1.0,1,1.0
66.0,67.0,3.075673,4.5,1.0,1,1.0
67.0,68.0,4.672286,4.5,1.0,1,1.0
68.0,69.0,4.423535,4.5,1.0,1,1.0
69.0,70.0,4.59519,4.5,1.0,2,1.0
70.0,71.0,4.680337,4.5,1.0,1,1.0
71.0,72.0,4.577895,4.5,1.0,1,1.0
72.0,73.0,3.811854,4.5,1.0,1,1.0
73.0,74.0,4.716404,4.5,1.0,1,1.0
74.0,75.0,4.44711,4.5,1.0,1,1.0
75.0,76.0,4.21408,4.705195,1.0,2,1.0
76.0,77.0,4.552664,4.875,1.0,1,1.0
77.0,78.0,4.45783,4.484727,1.0,2,1.0
78.0,79.0,4.57723,4.25,1.0,1,1.0
79.0,80.0,4.332732,4.25,1.0,1,1.0
80.0,81.0,4.293582,4.25,1.0,1,1.0
81.0,82.0,4.450835,4.25,1.0,1,1.0
82.0,83.0,4.199268,4.25,1.0,1,1.0
83.0,84.0,4.470563,4.25,1.0,1,1.0
84.0,85.0,4.320411,4.25,1.0,1,1.0
85.0,86.0,4.507791,4.25,1.0,1,1.0
86.0,87.0,4.32134,4.25,1.0,1,1.0
87.0,88.0,3.182432,4.346508,1.0,2,1.0
88.0,89.0,4.404183,4.375,1.0,1,1.0
89.0,90.0,4.425061,4.375,1.0,1,1.0
90.0,91.0,4.146928,4.375,1.0,1,1.0
91.0,92.0,4.26269,4.375,1.0,1,1.0
92.0,93.0,4.092982,4.375,1.0,1,1.0
93.0,94.0,4.666096,4.435492,1.0,2,1.0
94.0,95.0,4.757002,4.5,1.0,1,1.0
95.0,96.0,4.494469,4.5,1.0,1,1.0
96.0,97.0,4.109006,4.5,1.0,1,1.0
97.0,98.0,4.570855,4.5,1.0,1,1.0
98.0,99.0,4.632631,4.5,1.0,1,1.0
99.0,100.0,4.47255,4.5,1.0,1,1.0
100.0,101.0,4.011946,4.572563,1.0,2,1.0
101.0,102.0,4.4963,4.625,1.0,1,1.0
102.0,103.0,4.02363,4.625,1.0,1,1.0
103.0,104.0,4.352499,4.625,1.0,1,1.0
104.0,105.0,4.467062,4.625,1.0,1,1.0
105.0,106.0,4.497197,4.450625,1.0,2,1.0
106.0,107.0,4.597175,4.25,1.0,1,1.0
107.0,108.0,4.518823,4.25,1.0,1,1.0
108.0,109.0,4.183993,4.25,1.0,1,1.0
109.0,110.0,4.548254,4.25,1.0,1,1.0
110.0,111.0,4.183572,4.25,1.0,1,1.0
111.0,112.0,4.294932,4.25,1.0,1,1.0
112.0,113.0,4.136748,4.25,1.0,1,1.0
113.0,114.0,4.519667,4.25,1.0,1,1.0
114.0,115.0,4.400023,4.25,1.0,1,1.0
115.0,116.0,4.134781,3.943688,1.0,2,1.0
116.0,117.0,4.455167,3.75,1.0,1,1.0
117.0,118.0,4.472187,3.75,1.0,1,1.0
118.0,119.0,4.249273,3.75,1.0,1,1.0
119.0,120.0,4.026125,3.75,1.0,1,1.0
120.0,121.0,4.607111,3.75,1.0,1,1.0
121.0,122.0,4.653675,3.762445,1.0,2,1.0
122.0,123.0,4.557304,4.875,1.0,1,1.0
123.0,124.0,3.952859,4.863961,1.0,2,1.0
124.0,125.0,3.898824,4.75,1.0,1,1.0
125.0,126.0,4.399124,4.75,1.0,1,1.0
126.0,127.0,4.609877,4.75,1.0,1,1.0
127.0,128.0,4.385263,4.75,1.0,1,1.0
128.0,129.0,4.39912,4.75,1.0,1,1.0
129.0,130.0,4.585959,4.75,1.0,1,1.0
130.0,131.0,4.406623,4.529844,1.0,2,1.0
131.0,132.0,4.48375,4.25,1.0,1,1.0
132.0,133.0,4.375074,4.25,1.0,1,1.0
133.0,134.0,4.445594,4.25,1.0,1,1.0
134.0,135.0,4.261952,4.25,1.0,1,1.0
