seconds,mos_pred_concat,mos_target_concat_durw
4.54,4.346007,3.3
7.31,4.253416,3.438942
10.68,4.172193,3.65104
14.0,4.187432,3.397841
17.27,4.140997,3.288085
20.43,4.10131,3.243526
25.98,4.020808,3.244909
30.01,4.024105,3.256783
32.95,4.013648,3.266317
35.74,3.956378,3.253334
41.75,3.853267,3.282299
45.45,3.89735,3.272885
48.66,3.903293,3.320852
52.13,3.873169,3.37211
54.51,3.884202,3.389449
59.82,3.896251,3.362949
68.21,3.643618,3.328555
73.83,3.553796,3.303545
86.23,3.425033,3.204587
94.36,3.374788,3.247271
99.77,3.316746,3.282665
102.84,3.343677,3.295938
108.29,3.362586,3.302014
110.89,3.376722,3.322287
116.91,3.333936,3.293809
121.89,3.340605,3.269548
124.21,3.349827,3.257509
128.08,3.37791,3.249728
129.96,3.388569,3.252315
136.48,3.388846,3.261976
138.59,3.392947,3.269406
144.6,3.41652,3.262365
148.15,3.422943,3.257922
154.72,3.387087,3.273509
156.86,3.389676,3.277219
162.22,3.362086,3.288393
169.75,3.321316,3.271567
175.67,3.275274,3.271606
182.28,3.275395,3.288954
