seconds,mos_pred_concat,mos_target_concat_durw
8.626188,3.434691,4.375
16.370062,3.523341,4.493263
21.130125,3.614579,4.466621
30.185938,3.54698,4.364135
40.008,3.453131,4.489553
44.779688,3.566563,4.464027
53.173687,3.572817,4.469705
60.604062,3.588749,4.304837
65.062312,3.554576,4.326776
70.786062,3.61124,4.31046
75.592562,3.64353,4.306616
80.236562,3.664097,4.317809
88.70025,3.632681,4.311339
90.209563,3.647607,4.318678
97.930188,3.646848,4.323118
104.3505,3.690061,4.341692
106.707313,3.701775,4.325863
111.235187,3.663794,4.317686
119.861375,3.651583,4.321811
125.039437,3.60818,4.324014
129.7995,3.614658,4.325884
134.73375,3.643205,4.327682
144.555812,3.598333,4.364871
153.41425,3.652726,4.35102
161.80825,3.650676,4.358749
171.398062,3.660169,4.380639
175.856312,3.648602,4.386834
177.586187,3.650831,4.386719
182.392687,3.663651,4.383116
187.187625,3.637614,4.354091
