seconds,mos_pred_concat,mos_target_concat_durw
5.317375,4.46904,4.25
11.064312,4.553236,4.25
16.60225,4.480666,4.291696
21.524875,4.408264,4.110639
27.945187,4.38699,4.228812
35.038875,4.353415,4.233101
42.46925,4.279675,4.039229
47.647312,4.286263,4.075719
52.198437,4.282091,4.112712
58.270437,4.278474,4.127018
65.201625,4.272051,4.153379
70.135875,4.272119,4.168971
78.437,4.274998,4.177546
83.63825,4.279356,4.197599
88.166125,4.294837,4.19387
92.601125,4.298111,4.196559
102.365125,4.306012,4.213579
109.412375,4.300285,4.215925
116.715063,4.293773,4.225878
121.51,4.257244,4.187369
123.019313,4.257533,4.194272
125.747688,4.253635,4.190056
127.477563,4.251009,4.192566
132.24925,4.255254,4.194638
137.973,4.265801,4.191749
147.562813,4.264734,4.228029
155.306688,4.270729,4.247823
159.950688,4.274274,4.255144
167.8455,4.277587,4.254902
176.703938,4.277628,4.24839
185.75975,4.273807,4.242375
