seconds,mos_pred_concat,mos_target_concat_durw
9.147687,2.937911,3.5
13.942625,3.084936,3.414024
24.787375,2.88716,3.451639
26.51725,2.90569,3.511876
32.230687,3.003561,3.487612
41.8205,3.24242,3.777089
57.0975,3.169844,3.569171
65.955938,3.271357,3.643824
70.636188,3.244222,3.642576
75.570438,3.257599,3.690399
89.72325,3.149298,3.620931
94.901313,3.188504,3.662075
108.719063,3.148386,3.530267
113.246938,3.174578,3.554046
119.4735,3.173081,3.512141
125.893812,3.177055,3.568895
136.914875,3.168173,3.563349
138.424187,3.166685,3.576288
151.957875,3.146082,3.569493
156.601875,3.161885,3.597087
165.104688,3.139851,3.566338
170.828438,3.165763,3.585056
181.861187,3.16553,3.557147
