seconds,mos_pred_concat,mos_target_concat_durw
11.03275,3.172762,3.125
16.7565,3.509963,3.466584
25.259313,3.269655,3.309522
29.903312,3.419774,3.494404
43.437,3.245411,3.496147
44.946312,3.27594,3.538252
55.967375,3.21229,3.53072
62.387687,3.324696,3.643332
68.61425,3.27896,3.562264
73.142125,3.320701,3.597101
86.959875,3.148831,3.442636
92.137937,3.202396,3.495034
106.29075,3.108309,3.462407
111.225,3.147858,3.502892
115.90525,3.109953,3.507823
124.763688,3.148873,3.551644
140.040687,3.05434,3.491465
149.6305,3.111872,3.572124
155.343937,3.061765,3.564874
157.073812,3.075215,3.573796
167.918562,3.018986,3.56903
172.7135,3.022145,3.560173
181.861187,2.979987,3.557147
