elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.3,3.036651,2.909091
9.74,3.672857,2.418207
17.43,3.814566,2.795215
22.89,3.768711,2.772504
32.61,3.76829,2.67773
37.76,3.79852,2.721684
39.2,3.782967,2.759459
46.13,3.748437,2.85819
53.84,3.697364,2.892817
57.03,3.710764,2.883558
65.22,3.761086,2.814463
75.13,3.771772,2.782406
77.56,3.785898,2.776169
80.99,3.786378,2.771531
87.49,3.787708,2.751358
93.99,3.787697,2.730832
98.74,3.798415,2.739407
103.52,3.803372,2.754992
108.72,3.804308,2.748314
112.27,3.80523,2.747238
121.51,3.814972,2.766459
132.97,3.778953,2.752113
142.62,3.758426,2.746331
152.2,3.75126,2.780282
154.84,3.751325,2.764847
160.64,3.758906,2.785373
166.14,3.746901,2.775925
176.76,3.760914,2.769361
179.56,3.76164,2.767287
186.8,3.78089,2.756928
