seconds,mos_pred_concat,mos_target_concat_durw
6.322938,4.654336,4.5
11.083,4.275572,4.446313
16.047563,4.296748,4.385581
25.869625,4.275501,4.571401
32.471187,4.283378,4.404406
40.865187,4.259322,4.424042
50.717562,4.295449,4.390232
55.175812,4.282528,4.409202
57.098562,4.286246,4.424887
61.905062,4.296098,4.411308
68.553062,4.288825,4.444153
77.01675,4.266091,4.422817
83.304875,4.274378,4.419208
91.0255,4.283603,4.415458
96.141,4.294425,4.426607
98.497812,4.26366,4.407427
103.241812,4.288254,4.400193
111.868,4.288327,4.39825
118.771437,4.294144,4.404165
123.5315,4.284633,4.403041
129.854437,4.2967,4.407762
139.6765,4.278155,4.440618
144.641062,4.285727,4.434075
153.035062,4.26429,4.437691
159.636625,4.271953,4.409253
164.094875,4.26883,4.415114
173.94725,4.273378,4.405762
178.75375,4.28099,4.401574
180.6765,4.281561,4.406612
