elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.09,4.262282,4.0
16.33,4.233217,3.334966
19.81,4.24626,3.439244
24.96,4.232676,3.348615
31.61,4.246207,3.380463
40.85,4.187645,3.294405
43.18,4.187796,3.326483
49.62,4.170346,3.175955
54.01,4.181438,3.206809
59.51,4.145299,3.141485
65.89,4.148842,3.188303
71.69,4.165251,3.200036
78.48,4.16644,3.256888
88.2,4.149726,3.168467
90.59,4.155459,3.178679
97.09,4.147166,3.133243
99.68,4.140105,3.158126
101.12,4.137806,3.166555
106.66,4.156987,3.223695
109.3,4.153686,3.191119
113.7,4.146809,3.226721
116.13,4.148792,3.213259
125.42,4.16345,3.237865
128.22,4.158547,3.22473
135.32,4.171692,3.237154
143.51,4.173705,3.185574
145.06,4.172314,3.193386
149.84,4.171308,3.189671
152.69,4.174928,3.208944
160.38,4.172946,3.212002
164.03,4.173435,3.214702
169.76,4.161441,3.220956
172.91,4.155948,3.229683
174.4,4.153706,3.224304
177.18,4.155213,3.230198
180.72,4.155063,3.215895
