seconds,mos_pred_concat,mos_target_concat_durw
8.626188,4.382696,4.375
16.370062,4.437084,4.493263
21.130125,4.289746,4.466621
30.185938,4.301815,4.364135
40.008,4.306929,4.489553
44.779688,4.302143,4.464027
53.173687,4.302836,4.469705
60.604062,4.270181,4.304837
65.062312,4.278939,4.326776
70.786062,4.290023,4.31046
75.592562,4.288715,4.306616
80.236562,4.293634,4.317809
88.70025,4.268383,4.311339
90.209563,4.268905,4.318678
97.930188,4.260397,4.323118
104.3505,4.263019,4.341692
106.707313,4.260447,4.325863
111.235187,4.266882,4.317686
119.861375,4.26686,4.321811
125.039437,4.267459,4.324014
129.7995,4.256516,4.325884
134.73375,4.259129,4.327682
144.555812,4.258647,4.364871
153.41425,4.252475,4.35102
161.80825,4.264277,4.358749
171.398062,4.253723,4.380639
175.856312,4.257674,4.386834
177.586187,4.261846,4.386719
182.392687,4.260089,4.383116
187.187625,4.248331,4.354091
