elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.09,3.387519,4.0
16.33,3.773595,3.334966
19.81,3.824862,3.439244
24.96,3.858921,3.348615
31.61,3.924757,3.380463
40.85,3.926696,3.294405
43.18,3.938077,3.326483
49.62,3.945966,3.175955
54.01,3.979677,3.206809
59.51,3.892105,3.141485
65.89,3.908002,3.188303
71.69,3.912313,3.200036
78.48,3.865929,3.256888
88.2,3.827071,3.168467
90.59,3.834015,3.178679
97.09,3.809663,3.133243
99.68,3.809672,3.158126
101.12,3.803484,3.166555
106.66,3.832824,3.223695
109.3,3.830946,3.191119
113.7,3.834637,3.226721
116.13,3.842756,3.213259
125.42,3.810616,3.237865
128.22,3.810547,3.22473
135.32,3.837359,3.237154
143.51,3.853003,3.185574
145.06,3.854708,3.193386
149.84,3.856337,3.189671
152.69,3.860443,3.208944
160.38,3.866849,3.212002
164.03,3.850728,3.214702
169.76,3.830368,3.220956
172.91,3.822929,3.229683
174.4,3.823707,3.224304
177.18,3.827464,3.230198
180.72,3.834544,3.215895
