elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.226562,3.77061,2.75
23.916062,3.174073,2.842456
37.733812,3.002062,2.762826
47.921563,2.999228,2.733525
60.043813,2.970269,2.686379
74.196625,2.944037,2.793888
79.910062,3.01459,2.835437
89.05775,3.009696,2.903698
102.591437,3.045028,2.982361
113.6125,3.09145,3.032575
118.29275,3.088114,3.056014
133.56975,3.064393,3.049608
144.288563,3.067849,3.12021
158.311375,3.066996,3.109562
169.344125,3.080845,3.110568
180.188875,3.077598,3.134006
188.691688,3.072732,3.127967
