seconds,mos_pred_concat,mos_target_concat_durw
6.226562,3.564251,2.75
23.916062,2.633535,2.842456
37.733812,2.480129,2.762826
47.921563,2.464133,2.733525
60.043813,2.460038,2.686379
74.196625,2.354476,2.793888
79.910062,2.361589,2.835437
89.05775,2.34374,2.903698
102.591437,2.317628,2.982361
113.6125,2.335395,3.032575
118.29275,2.322052,3.056014
133.56975,2.306954,3.049608
144.288563,2.280771,3.12021
158.311375,2.286009,3.109562
169.344125,2.282754,3.110568
180.188875,2.276987,3.134006
188.691688,2.271296,3.127967
