elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.322938,4.009972,4.5
11.083,4.078345,4.446313
16.047563,4.272886,4.385581
25.869625,3.99818,4.571401
32.471187,3.975953,4.404406
40.865187,3.958755,4.424042
50.717562,4.078327,4.390232
55.175812,4.03793,4.409202
57.098562,4.053096,4.424887
61.905062,4.070587,4.411308
68.553062,4.106385,4.444153
77.01675,4.053559,4.422817
83.304875,4.074599,4.419208
91.0255,4.040187,4.415458
96.141,4.059548,4.426607
98.497812,4.058066,4.407427
103.241812,4.078338,4.400193
111.868,4.054579,4.39825
118.771437,4.087165,4.404165
123.5315,4.090325,4.403041
129.854437,4.086413,4.407762
139.6765,4.048647,4.440618
144.641062,4.07125,4.434075
153.035062,4.06143,4.437691
159.636625,4.054294,4.409253
164.094875,4.041363,4.415114
173.94725,4.071548,4.405762
178.75375,4.077109,4.401574
180.6765,4.081485,4.406612
