seconds,mos_pred_concat,mos_target_concat_durw
20.450187,3.138757,3.0
28.170812,3.185569,3.376839
39.551,2.966676,3.268409
48.014687,3.097664,3.441437
56.640875,3.244841,3.583615
72.891,3.005359,3.369904
79.061062,2.961597,3.302015
88.883125,3.107391,3.475839
102.11325,3.017618,3.414187
106.5715,3.054413,3.46484
114.9655,3.156163,3.54042
133.725687,3.056998,3.552286
147.625812,2.993984,3.429665
152.385875,3.021786,3.459195
154.742687,3.021744,3.46172
159.549187,3.075429,3.485467
166.30425,3.064634,3.455594
180.549438,2.939232,3.350611
