elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.147687,3.034348,3.5
18.832687,3.138001,3.30715
29.677437,3.045568,3.377622
39.547437,3.018095,3.439361
45.260875,3.088033,3.431236
50.080875,3.113112,3.449885
65.357875,3.066867,3.344727
80.037875,3.023003,3.373206
84.718125,3.019059,3.387117
89.083125,3.01396,3.362023
103.235937,3.001783,3.346666
116.500937,2.981403,3.321427
130.318687,2.951567,3.247584
144.288687,2.951803,3.211511
150.51525,2.987759,3.192419
157.40525,2.996149,3.211354
168.426312,3.009858,3.230241
179.241312,3.019935,3.238976
192.775,3.030745,3.257301
