elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.84,4.046477,3.3
4.14,3.747569,3.281481
6.08,3.667268,3.159759
9.37,3.702577,3.295185
11.48,3.752465,3.378779
17.38,3.794528,3.41993
22.36,3.820375,3.259588
25.95,3.826754,3.327433
29.09,3.844963,3.370592
31.69,3.880557,3.435906
44.09,3.966888,3.20514
46.68,3.966465,3.203846
49.0,3.97723,3.176439
55.55,3.906253,3.209231
61.65,3.918592,3.234196
67.55,3.876928,3.228298
69.4,3.881752,3.238616
75.42,3.875326,3.20115
77.21,3.862899,3.198805
79.09,3.861215,3.204267
82.16,3.87604,3.22381
87.52,3.905045,3.247791
90.36,3.905802,3.213063
92.05,3.900686,3.211976
94.14,3.892844,3.229471
96.28,3.904836,3.236494
99.83,3.915999,3.23082
106.35,3.902167,3.244536
112.96,3.892893,3.274113
117.21,3.894313,3.291369
123.78,3.901578,3.309077
127.65,3.908816,3.299707
131.85,3.90491,3.279542
135.34,3.916202,3.293432
142.87,3.912456,3.273175
147.61,3.905718,3.264403
153.62,3.926116,3.257971
159.03,3.927054,3.279812
164.95,3.934124,3.279558
170.4,3.920674,3.283943
178.53,3.904091,3.30289
181.91,3.899172,3.292617
