elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
5.317375,4.523621,4.25
11.064312,4.677581,4.25
16.60225,4.530219,4.291696
21.524875,4.508176,4.110639
27.945187,4.515642,4.228812
35.038875,4.51479,4.233101
42.46925,4.439029,4.039229
47.647312,4.463482,4.075719
52.198437,4.452521,4.112712
58.270437,4.446757,4.127018
65.201625,4.450838,4.153379
70.135875,4.432377,4.168971
78.437,4.444162,4.177546
83.63825,4.449852,4.197599
88.166125,4.456286,4.19387
92.601125,4.453353,4.196559
102.365125,4.463627,4.213579
109.412375,4.455867,4.215925
116.715063,4.434124,4.225878
121.51,4.427965,4.187369
123.019313,4.426006,4.194272
125.747688,4.421607,4.190056
127.477563,4.421265,4.192566
132.24925,4.418033,4.194638
137.973,4.422458,4.191749
147.562813,4.417726,4.228029
155.306688,4.419529,4.247823
159.950688,4.423033,4.255144
167.8455,4.426523,4.254902
176.703938,4.426066,4.24839
185.75975,4.420922,4.242375
