seconds,mos_pred_concat,mos_target_concat_durw
9.147687,2.937911,3.5
23.392875,2.719976,2.662688
34.237625,2.758741,2.927906
47.46775,2.781823,2.948
53.181188,2.8138,2.993874
59.93625,2.837912,2.966389
75.21325,2.823799,2.973216
95.663438,2.854825,2.978941
100.343688,2.846399,3.009075
106.51375,2.83894,2.979586
120.666562,2.786972,3.011302
136.916687,2.770233,2.965453
150.734437,2.694203,2.934244
169.494625,2.732667,3.010699
175.721187,2.731359,3.001461
187.101375,2.719329,3.001373
